# oz_acc1: неделя 24.08–30.08 против 17.08–23.08; органика — неделя 17.08 (лаг Ozon); шаг ±10 %, ДРР-предел 15.0 %, пол 6.0 ₽
tier,action,sku,offer_id,name,camp,bid,bid_new,d_bid,ceiling,headroom,margin_safe,our_price,cr_used,cr_src,w_views,w_clicks,w_spend,w_orders,w_rev,cpc,ctr,drr,p_clicks,p_spend,p_orders,p_cpc,o_pos,op_pos,d_pos,o_views,d_org_views,o_gmv,o_demand,ph_best,ph_top10,ph_n,qty_w,rev_w,qty_p,qty_all,c_clicks,c_spend,c_orders,ms_stock,free_fbo,reason
watch,hold,1869842194,5594,Картридж M210-750-595 для принтеров Brady M210 черный,Эксперимент1,8.0,8.0,0.0,24.8,16.8,18.3,6213.0,0.03,справочная,45,1,6.8,0.0,0.0,6.8,2.22,,0,0.0,0.0,,75.0000000000000000,66.0000000000000000,9.0,25,3,0,62,7,1,12,0,0,0,0,1,6.8,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,653349752,0919,"Картридж T1293 для принтеров Epson WF 3520, WF 3530 пурпурный",Эксперимент1,6.0,6.0,0.0,,,,,,справочная,22,1,6.8,1.0,772.0,6.8,4.55,0.9,0,0.0,0.0,,133.0000000000000000,85.0000000000000000,48.0,36,22,0,47,26,0,5,1,772.00,0,1,1,6.8,1.0,0,0,"кликов за неделю 1 (за всё время 1), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,652454549,0740,"Картридж Q6000A для принтеров HP Color LaserJet 1600, LJ 2600, LJ-2605, LJ CM1015, LJCM1017 черный",Эксперимент1,8.0,8.0,0.0,23.6,15.6,16.2,7021.0,0.03,справочная,30,1,6.75,0.0,0.0,6.8,3.33,,1,10.0,0.0,10.0,49.0000000000000000,60.0000000000000000,-11.0,27,3,0,4548,14,0,15,0,0,0,1,3,40.11,0.0,0,0,"кликов за неделю 1 (за всё время 3), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,652454661,0958,"Картридж 711BK для принтеров HP DesignJet T120, DJ-T125, DJ T130, DJ T520 черный",Эксперимент1,7.0,7.0,0.0,,,,,,справочная,30,1,6.72,0.0,0.0,6.7,3.33,,0,0.0,0.0,,138.0000000000000000,65.0000000000000000,73.0,26,18,0,4454,98,0,4,0,0,0,0,1,6.72,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4451953199,019416,Картридж для HP PhotoSmart 7260,Эксперимент1,8.0,8.0,0.0,17.3,9.3,21.1,2685.0,0.04,справочная,44,1,6.69,0.0,0.0,6.7,2.27,,0,0.0,0.0,,181.0000000000000000,29.0000000000000000,152.0,18,14,0,49,451,0,3,0,0,0,0,1,6.69,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,652576912,1482,Картридж CLI-526C Canon голубой совместимый,Эксперимент1,8.0,8.0,0.0,,,,,,справочная,71,1,6.66,0.0,0.0,6.7,1.41,,0,0.0,0.0,,56.0000000000000000,40.0000000000000000,16.0,51,-10,0,391,5,1,13,0,0,0,5,8,36.24,2.0,0,2,"кликов за неделю 1 (за всё время 8), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4480287417,071413,Картридж для Canon i-SENSYS MF8580Cdw,от 2000 до 5000,12.0,12.0,0.0,21.2,9.2,18.7,3862.0,0.04,справочная,27,1,6.66,0.0,0.0,6.7,3.7,,1,1.0,1.0,1.0,77.0000000000000000,3.0000000000000000,74.0,28,26,2672,31,1,4,15,0,0,1,1,2,7.66,1.0,0,0,"кликов за неделю 1 (за всё время 2), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4451995119,028011,Картридж для Samsung ML-1677,Эксперимент1,8.0,8.0,0.0,15.4,7.4,17.9,2994.0,0.04,справочная,33,1,6.63,0.0,0.0,6.6,3.03,,0,0.0,0.0,,81.0000000000000000,176.0000000000000000,-95.0,10,6,0,15,,0,0,0,0,0,0,1,6.63,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4451968977,01983,Картридж для HP OfficeJet J5783,Эксперимент1,8.0,8.0,0.0,23.1,15.1,20.5,3718.0,0.04,справочная,33,1,6.62,0.0,0.0,6.6,3.03,,0,0.0,0.0,,59.0000000000000000,342.0000000000000000,-283.0,4,1,0,3,,0,0,0,0,0,0,1,6.62,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4489630378,14303,Картридж для Ricoh Aficio SP311SFN,Эксперимент1,8.0,8.0,0.0,23.8,15.8,15.3,7693.0,0.03,справочная,10,1,6.59,0.0,0.0,6.6,10.0,,0,0.0,0.0,,71.0000000000000000,37.0000000000000000,34.0,6,2,0,14,25,0,5,0,0,0,1,2,14.09,0.0,0,0,"кликов за неделю 1 (за всё время 2), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,930640391,0714,"Картридж 718 BK для принтеров Canon i-SENSYS MF8580Cdw, LBP7200Cdn, LBP7210Cdn, MF724Cdw, MF728Cdw, MF8330, MF8340Cdn, MF8350Cdn",Эксперимент1,10.0,10.0,0.0,21.0,11.0,18.6,3855.0,0.04,справочная,28,1,6.59,0.0,0.0,6.6,3.57,,0,0.0,0.0,,99.0000000000000000,115.0000000000000000,-16.0,18,-18,0,51,4,2,15,0,0,0,2,1,6.59,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4543077040,58415,Картридж для Epson LX-850,от 0 до 1000,10.0,10.0,0.0,0.5,-9.5,6.2,710.0,0.06,справочная,22,1,6.59,0.0,0.0,6.6,4.55,,0,0.0,0.0,,80.0000000000000000,59.0000000000000000,21.0,19,1,0,26,11,0,15,0,0,0,0,1,6.59,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,652576702,0128,"Картридж BCI-24 для принтеров Canon Pixma iP1500 MultiPASS C20 MultiPASS C2500 Pixma iP1000 BJ S330 BJ C2010 BJ i455 BJC 2100 и BJ i250 BJ i320 FAX B180C, FAXB210C",Эксперимент1,7.0,7.0,0.0,8.7,1.7,21.6,1046.0,0.05,справочная,60,1,6.52,0.0,0.0,6.5,1.67,,0,0.0,0.0,,39.0000000000000000,72.0000000000000000,-33.0,80,-8,0,114,10,1,12,0,0,0,2,3,22.36,0.0,0,0,"кликов за неделю 1 (за всё время 3), расход 7 ₽ — наблюдаем, ставку не трогаем"
watch,hold,874376143,4470,"Картридж 730C для принтеров HP DesignJet T1700, DJ T1700dr голубой",Эксперимент1,8.0,8.0,0.0,,,,,,справочная,22,1,6.5,0.0,0.0,6.5,4.55,,1,13.69,0.0,13.7,62.0000000000000000,74.0000000000000000,-12.0,28,-5,0,30,9,1,14,0,0,0,1,5,41.48,0.0,0,0,"кликов за неделю 1 (за всё время 5), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,653317601,0787,"Картридж 106R01634 для принтеров Xerox Phaser 6000, Phaser 6010, WC6015 черный",Эксперимент1,7.0,7.0,0.0,,,,,,справочная,10,1,6.5,0.0,0.0,6.5,10.0,,0,0.0,0.0,,114.0000000000000000,,,4,3,0,4,,0,0,0,0,0,0,1,6.5,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
bordeaux,floor,870872512,2240,"Картриджи TN-241-TN-245 для принтеров Brother DCP-9020cdw, HL-3140cw, HL 3150, HL3170CDW, MFC-9140, MFC-9330",от 5000 до 10000,32.21,6.0,-26.2,,,,,,справочная,185,2,6.46,0.0,0.0,3.2,1.08,,6,124.53,0.0,20.8,22.0000000000000000,26.0000000000000000,-4.0,255,-37,0,57685,5,5,15,0,0,0,43,20,286.72,3.0,0,0,"2 кликов, 6 ₽ и ни одного заказа за неделю (за всё время 3 заказ(ов) при 287 ₽). Ставка в пол, показы оставляем"
watch,hold,1153791300,2960,"Фотобарабан C-EXV33 DU для принтеров Canon ImageRunner 2520, iR-2525, iR 2530, iR2535, iR2545 черный",от 10000 до 500 тыс,12.0,12.0,0.0,,,,,,справочная,34,1,6.34,0.0,0.0,6.3,2.94,,1,5.18,0.0,5.2,58.0000000000000000,76.0000000000000000,-18.0,49,4,0,1437,11,0,6,0,0,1,7,2,11.52,0.0,0,0,"кликов за неделю 1 (за всё время 2), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518321358,43332,Картридж для M6502W,Эксперимент1,8.0,8.0,0.0,17.2,9.2,19.0,3073.0,0.04,справочная,53,1,6.33,0.0,0.0,6.3,1.89,,0,0.0,0.0,,86.0000000000000000,154.0000000000000000,-68.0,27,2,0,1638,3,1,15,0,0,0,1,1,6.33,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,930634144,0207,"Картридж CE390X для принтеров HP LaserJet M4555, M602dn, M602n черный",Эксперимент1,8.0,8.0,0.0,20.7,12.7,14.6,7199.0,0.03,справочная,12,1,6.31,0.0,0.0,6.3,8.33,,0,0.0,0.0,,,66.0000000000000000,,1,-4,0,1,,0,0,0,0,0,1,1,6.31,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,3693747283,6909,"Картридж 925 для принтеров Canon i-SENSYS LBP-6000, LBP6020, MF3010, MF4410, MF4430 черный",Эксперимент1,8.0,8.0,0.0,13.6,5.6,19.2,2388.0,0.04,справочная,65,1,6.28,0.0,0.0,6.3,1.54,,0,0.0,0.0,,77.0000000000000000,146.0000000000000000,-69.0,45,-38,0,60,14,0,9,0,0,0,1,3,21.67,0.0,0,0,"кликов за неделю 1 (за всё время 3), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515703212,33621,Картридж для Kyocera Taskalfa 4052ci,Эксперимент1,8.0,8.0,0.0,28.9,20.9,16.4,8452.0,0.03,справочная,15,1,6.12,0.0,0.0,6.1,6.67,,0,0.0,0.0,,67.0000000000000000,140.0000000000000000,-73.0,7,5,0,4280,31,0,6,0,0,0,0,1,6.12,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,652619078,0928,"Картридж T2631XL для принтеров Epson Expression XP-510, XP 600, XP605, XP-700, XP710, XP 800 фото-черный",Эксперимент1,7.0,7.0,0.0,,,,,,справочная,67,1,6.08,0.0,0.0,6.1,1.49,,0,0.0,0.0,,54.0000000000000000,62.0000000000000000,-8.0,81,43,0,91,3,2,11,0,0,0,1,2,12.41,0.0,0,0,"кликов за неделю 1 (за всё время 2), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,5250220141,2208X2,"Комплект картриджей iR40T (2 шт.) на 86мл. для принтеров Citizen CX120, CX123, IR40T, IR50",Бандлы x2/x6 — старт (08.08),15.0,15.0,0.0,6.6,-8.4,17.2,1077.0,0.05,справочная,63,1,5.91,1.0,1077.0,5.9,1.59,0.5,0,0.0,0.0,,68.0000000000000000,38.0000000000000000,30.0,59,-24,0,67,11,0,15,1,1077.0000,0,1,1,5.91,1.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4543084042,63271,Фотобарабан для Kyocera ECOSYS P4140,от 10000 до 500 тыс,12.0,12.0,0.0,78.5,66.5,10.7,68828.0,0.02,справочная,8,1,5.87,0.0,0.0,5.9,12.5,,0,0.0,0.0,,27.0000000000000000,35.0000000000000000,-8.0,11,4,0,12,4,3,10,0,0,0,0,1,5.87,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,1196599213,4987,Картридж T7601 для принтеров Epson и SureColor P600 фото-черный,Эксперимент1,8.0,8.0,0.0,24.7,16.7,17.6,6536.0,0.03,справочная,25,1,5.84,0.0,0.0,5.8,4.0,,0,0.0,0.0,,653.0000000000000000,67.0000000000000000,586.0,11,5,0,14,45,0,10,0,0,0,0,1,5.84,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4463809731,059514,Картридж для Brother DCP-6690CDW,Эксперимент1,8.0,8.0,0.0,1.5,-6.5,8.6,703.0,0.06,справочная,88,1,5.82,0.0,0.0,5.8,1.14,,1,16.96,0.0,17.0,150.0000000000000000,39.0000000000000000,111.0,16,-22,0,55,3,3,14,0,0,0,2,4,28.20,2.0,0,0,"кликов за неделю 1 (за всё время 4), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,652576757,1446,"Картридж CLI-471XLBK для принтеров Canon Pixma TS5040, Pixma MG5740",Эксперимент1,6.0,6.0,0.0,,,,,,справочная,72,1,5.77,0.0,0.0,5.8,1.39,,0,0.0,0.0,,205.0000000000000000,228.0000000000000000,-23.0,29,7,0,164,107,0,10,0,0,0,1,1,5.77,0.0,25.0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4481055997,11442,Картридж для Xerox Phaser 3260,Эксперимент1,8.0,8.0,0.0,14.4,6.4,18.1,2749.0,0.04,справочная,57,1,5.72,0.0,0.0,5.7,1.75,,0,0.0,0.0,,59.0000000000000000,36.0000000000000000,23.0,7,2,0,6,14,0,6,0,0,0,0,1,5.72,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,1137066193,5030,"Картридж W1103AD x 2 для принтеров HP Neverstop 1200 a, 1000a черный",от 2000 до 5000,12.0,12.0,0.0,18.4,6.4,19.7,3137.0,0.04,справочная,18,1,5.72,0.0,0.0,5.7,5.56,,0,0.0,0.0,,51.0000000000000000,133.0000000000000000,-82.0,5,1,0,6,3,1,2,0,0,0,0,2,33.58,0.0,0,0,"кликов за неделю 1 (за всё время 2), расход 6 ₽ — наблюдаем, ставку не трогаем"
bordeaux,floor,870872605,2637,"Картриджи TN-221 для принтеров Konica Minolta Bizhub C227, Bizhub C287",от 10000 до 500 тыс,12.0,6.0,-6.0,,,,,,справочная,81,2,5.69,0.0,0.0,2.8,2.47,,0,0.0,0.0,,32.0000000000000000,26.0000000000000000,6.0,26,-77,0,26,,0,0,0,0,0,10,17,169.83,6.0,0,0,"2 кликов, 6 ₽ и ни одного заказа за неделю (за всё время 6 заказ(ов) при 170 ₽). Ставка в пол, показы оставляем"
watch,hold,652597871,0927,"Картридж T2621XL для принтеров Epson Expression XP 710, XP 510, XP 600, XP 605, XP 700, XP 800, XP 810",от 0 до 1000,12.0,12.0,0.0,,,,,,справочная,78,1,5.67,0.0,0.0,5.7,1.28,,0,0.0,0.0,,66.0000000000000000,62.0000000000000000,4.0,54,-4,0,66,3,1,11,0,0,0,8,5,63.57,0.0,0,0,"кликов за неделю 1 (за всё время 5), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,874375942,4467,"Картридж T41F440 для принтеров Epson SureColor SC-T3400, SureColor T5400 желтый",от 10000 до 500 тыс,12.0,12.0,0.0,,,,,,справочная,12,1,5.58,0.0,0.0,5.6,8.33,,0,0.0,0.0,,307.0000000000000000,51.0000000000000000,256.0,11,-3,0,13,10,1,11,0,0,0,0,1,5.58,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723909,36181,Картридж для Canon i-SENSYS MF6180dw,Эксперимент1,8.0,8.0,0.0,15.6,7.6,17.9,3018.0,0.04,справочная,21,1,5.57,0.0,0.0,5.6,4.76,,0,0.0,0.0,,86.0000000000000000,54.0000000000000000,32.0,7,-6,0,7,8,1,7,0,0,0,0,1,5.57,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527378950,44815,Картридж для CM1100ADN,от 2000 до 5000,12.0,12.0,0.0,22.7,10.7,18.1,4340.0,0.04,справочная,41,2,5.53,0.0,0.0,2.8,4.88,,0,0.0,0.0,,66.0000000000000000,76.0000000000000000,-10.0,18,6,0,25,13,0,13,0,0,0,0,2,5.53,0.0,0,0,"кликов за неделю 2 (за всё время 2), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,653063926,1466,"Картридж LC-1280XBK для принтеров Brother MFC-J5910DW, MFC J6510 черный",Эксперимент1,8.0,8.0,0.0,0.0,-8.0,-0.3,772.0,0.06,справочная,117,1,5.5,0.0,0.0,5.5,0.85,,1,4.67,0.0,4.7,63.0000000000000000,38.0000000000000000,25.0,47,-39,0,80,5,5,15,0,0,0,3,8,28.45,2.0,0,0,"кликов за неделю 1 (за всё время 8), расход 6 ₽ — наблюдаем, ставку не трогаем"
watch,hold,2913148341,6635,"Фотобарабан + картридж DR-3400+TN-3480 для принтеров Brother DCP-L5500, DCPL5600, HL-L5000, HL-L5100, HLL5200dw, HLL6200, HL L6250, HL L6400 MFC-L5700 MFC-L5750 черный",от 2000 до 5000,12.0,12.0,0.0,15.6,3.6,14.5,5489.0,0.03,справочная,29,1,5.36,0.0,0.0,5.4,3.45,,0,0.0,0.0,,67.0000000000000000,83.0000000000000000,-16.0,24,-2,0,25,44,0,3,0,0,0,1,1,5.36,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 5 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4451979627,020229,Картридж для HP DeskJet 2544 All-in-One,Эксперимент1,8.0,8.0,0.0,22.6,14.6,18.1,5743.0,0.03,справочная,51,1,5.22,0.0,0.0,5.2,1.96,,0,0.0,0.0,,293.0000000000000000,146.0000000000000000,147.0,17,13,0,83,5,2,15,0,0,0,0,1,5.22,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 5 ₽ — наблюдаем, ставку не трогаем"
watch,hold,866443637,1587,"Картридж TNP-22Y для принтеров Konica Minolta Bizhub C35, Bizhub C35P желтый",Эксперимент1,8.0,8.0,0.0,28.0,20.0,16.3,8255.0,0.03,справочная,25,1,5.17,0.0,0.0,5.2,4.0,,0,0.0,0.0,,50.0000000000000000,161.0000000000000000,-111.0,5,2,0,16,3,1,5,0,0,0,0,1,5.17,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 5 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515702395,32644,Картридж для M7100DN,Эксперимент1,8.0,8.0,0.0,12.1,4.1,16.6,2616.0,0.04,справочная,19,1,5.15,0.0,0.0,5.2,5.26,,0,0.0,0.0,,70.0000000000000000,75.0000000000000000,-5.0,16,-17,0,23,7,1,15,0,0,0,1,3,28.53,0.0,0,0,"кликов за неделю 1 (за всё время 3), расход 5 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4451297598,003314,Картридж для Samsung SF-560,от 2000 до 5000,12.0,12.0,0.0,21.0,9.0,18.9,3769.0,0.04,справочная,14,1,5.13,0.0,0.0,5.1,7.14,,0,0.0,0.0,,71.0000000000000000,,,8,8,0,7,39,0,8,0,0,0,0,1,5.13,0.0,0,0,"кликов за неделю 1 (за всё время 1), расход 5 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381048,45269,Картридж для Sharp MX-4070,Эксперимент1,8.0,8.0,0.0,29.3,21.3,16.1,8800.0,0.03,справочная,148,1,5.11,0.0,0.0,5.1,0.68,,0,0.0,0.0,,28.0000000000000000,134.0000000000000000,-106.0,28,27,0,2013,6,1,9,0,0,0,0,4,30.51,0.0,0,0,"кликов за неделю 1 (за всё время 4), расход 5 ₽ — наблюдаем, ставку не трогаем"
