# oz_acc1: эффект разгона ставок. ДО 2026-07-27..2026-08-07 (12 дн) / ПОСЛЕ 2026-08-09..2026-08-15 (6 дн, нет 13.08 и 16.08); органика неделя 2026-07-27 → 2026-08-03; ставки на 2026-08-17; маржа = margin_own_live − 10.6 п.п.; построено 2026-08-17 — вся когорта разгона
sku,offer_id,name,bid_start,bid_target,bid_current,status,grp,n_steps,first_step,last_step,pre_views,pre_clicks,pre_spend,pre_ord,pre_rev,pre_bid,pre_days,post_views,post_clicks,post_spend,post_ord,post_rev,post_bid,post_days,bid_now,org_views_pre,org_ord_pre,org_gmv_pre,org_pos_pre,org_views_post,org_ord_post,org_gmv_post,org_pos_post,sale_rev_pre,sale_rev_post,rev90,qty90,our_price,margin_own_live,verdict,is_archived,pre_views_d,post_views_d,pre_clicks_d,post_clicks_d,pre_spend_d,post_spend_d,pre_ord_d,post_ord_d,pre_rev_d,post_rev_d,d_clicks,d_spend,d_views,x_clicks,bid_up_fact,post_drr,pre_drr,post_cpc,margin_safe,cr_bucket,ceiling_safe,bid_ref,headroom,d_org_views,d_org_pos,verdict_ramp,why
904484199,3966,"Картридж 46471107 для принтеров OKI Data C823, Data C833 голубой",8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,41,0,0.0,0.0,0.0,8.7272727272727273,11,18,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,5,0,0,181.0000000000000000,8,0,0,7.0000000000000000,0,0,10758.0000,1,8320.0,27.31,нет_индекса,False,3.417,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,,2.6,,,,16.7,0.03,29.2,12.89,16.3,3.0,-174.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
904484204,3968,"Картридж 46471105 для принтеров OKI Data C823, Data C833 желтый",8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,39,0,0.0,0.0,0.0,8.7272727272727273,11,38,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,4,0,0,87.0000000000000000,11,0,0,117.0000000000000000,0,0,6242.0000,1,,,,False,3.25,6.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,,2.6,,,,,0.06,,12.89,,7.0,30.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
904484219,3967,"Картридж 46471106 для принтеров OKI Data C823, Data C833 пурпурный",9.0,26.0,14.5,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,105,0,0.0,0.0,0.0,9.8250000000000000,12,33,0,0.0,0.0,0.0,12.6916666666666667,6,14.5,1,0,0,154.0000000000000000,10,0,0,215.0000000000000000,0,0,10758.0000,1,,,,False,8.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.25,,2.9,,,,,0.06,,14.5,,9.0,61.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
904484238,3965,"Картридж 46471108 для принтеров OKI Data C823, Data C833 черный",9.0,30.0,14.5,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,105,0,0.0,0.0,0.0,9.8250000000000000,12,38,0,0.0,0.0,0.0,12.6916666666666667,6,14.5,50,0,0,44.0000000000000000,27,0,0,41.0000000000000000,0,0,5353.0000,1,,,,False,8.75,6.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42,,2.9,,,,,0.06,,14.5,,-23.0,-3.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
904485635,3691,"Картридж 728XXL для принтеров HP DesignJet T730, DJ T830 пурпурный",12.0,36.0,12.0,paused,B. продаёт сама,0,,,52,0,0.0,0.0,0.0,12.0000000000000000,12,17,0,0.0,0.0,0.0,12.0000000000000000,6,12.0,21,0,0,189.0000000000000000,27,0,0,64.0000000000000000,0,0,10054.0000,1,,,,False,4.333,2.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,,0.0,,,,,0.06,,12.0,,6.0,-125.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
904485729,4266,"Картридж 006R01703 для принтеров Xerox и AltaLink C8030, C8035 пурпурный",8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,64,0,0.0,0.0,0.0,8.7333333333333333,12,42,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,14,0,0,42.0000000000000000,5,0,0,101.0000000000000000,0,0,0,0,,,,False,5.333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,,2.6,,,,,0.06,,12.89,,-9.0,59.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
904485783,4213,"Картридж W2210X для принтеров HP LaserJet Pro Color M282 nw, LJ Pro Color M283 fdw черный",10.0,38.0,20.93,running,C. в июле не продавалась,10,2026-08-08,2026-08-13,77,0,0.0,0.0,0.0,12.1631578947368421,12,84,0,0.0,0.0,0.0,15.5855555555555556,6,20.93,13,0,0,47.0000000000000000,2,0,0,24.0000000000000000,0,0,7102.0000,2,3957.0,30.15,нет_индекса,False,6.417,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,,3.4,,,,19.5,0.04,23.0,20.93,2.1,-11.0,-23.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
906874212,4180,"Картридж W1106X для принтеров HP Laser 107A, Laser107R черный",8.0,12.0,12.0,done,A. реклама тянет,5,2026-08-08,2026-08-13,0,0,0,0,0,,0,0,0,0,0,0,,0,12.0,0,0,0,,0,0,0,,0,0,2487.0000,1,2990.0,33.43,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.8,0.04,21.3,12.0,9.3,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
906875000,0842,"Картридж T7011 для принтеров Epson и WF Pro WP-4015DN, WP 4095DN, WP4515DN, WP-4525DNF, WP4595DNF черный",10.0,12.0,12.0,done,A. реклама тянет,2,2026-08-08,2026-08-10,31,0,0.0,0.0,0.0,10.9090909090909091,11,15,0,0.0,0.0,0.0,11.8333333333333333,6,12.0,11,0,0,76.0000000000000000,19,0,0,24.0000000000000000,0,0,1337.0000,1,1346.0,29.52,нет_индекса,False,2.583,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,,0.9,,,,18.9,0.05,9.4,12.0,-2.6,8.0,-52.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
906875590,1425,"Картридж 45807120 для принтеров OKI B412, Data B432, B432dn, B512, Kraftway KRP432, MB472dnw, MB492, MB562 MB562dnw черный",15.0,19.0,19.0,done,C. в июле не продавалась,3,2026-08-10,2026-08-12,0,0,0,0,0,,0,0,0,0,0,0,,0,19.0,0,0,0,,0,0,0,,0,0,0,0,4199.0,28.45,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.9,0.04,21.6,19.0,2.6,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
906875601,1320,"Картридж 45807111/45807121 для принтеров OKI B412, B412dn, Data B432, B432dn, B512, B512dn, Kraftway KRP432, MB492 MB492dn MB562 MB562dnw черный",15.0,20.0,20.0,done,B. продаёт сама,4,2026-08-10,2026-08-13,0,0,0,0,0,,0,0,0,0,0,0,,0,20.0,0,0,0,,0,0,0,,0,0,0,0,4282.0,29.25,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.6,0.04,23.4,20.0,3.4,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
906876626,2226,"Картридж 51F5H00 для принтеров Lexmark MS312, MS415dn, MS312dn, MS415,",8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,69,0,0.0,0.0,0.0,8.7333333333333333,12,39,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,10,0,0,117.0000000000000000,8,0,0,44.0000000000000000,0,3044.0000,3044.0000,1,3470.0,29.38,нет_индекса,False,5.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,2.6,,,,18.8,0.04,19.1,12.89,6.2,-2.0,-73.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
906877529,3212,"Картридж TN-421BK для принтеров Brother DCP-L8410CDW, HL-L8260CDW, HL L8360CDW, MFC-L8690CDW, MFCL8900CDW черный",8.0,24.0,8.0,paused,B. продаёт сама,0,,,49,0,0.0,0.0,0.0,8.0000000000000000,11,56,0,0.0,0.0,0.0,8.0000000000000000,5,8.0,22,0,0,57.0000000000000000,9,0,0,46.0000000000000000,0,0,2270.0000,1,2952.0,28.71,нет_индекса,False,4.083,9.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,,0.0,,,,18.1,0.04,15.5,8.0,7.5,-13.0,-11.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
906877550,3192,"Картридж 054HBK для принтеров Canon i-SENSYS LBP-620, LBP 621, MF-640, MF641, MF 642, MF-643, MF 644, MF645 черный",10.0,39.0,20.93,"done,running",C. в июле не продавалась,9,2026-08-08,2026-08-13,38,0,0.0,0.0,0.0,10.9166666666666667,12,52,0,0.0,0.0,0.0,15.5544444444444444,6,20.93,3,0,0,73.0000000000000000,6,0,0,118.0000000000000000,0,0,3098.0000,1,,,,False,3.167,8.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,,4.6,,,,,0.06,,20.93,,3.0,45.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
906877563,3972,"Картридж 47095706 для принтеров OKI Data C824, Data C834 пурпурный",8.0,23.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,28,0,0.0,0.0,0.0,8.7272727272727273,11,55,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,4,0,0,62.0000000000000000,5,0,11649,30.0000000000000000,18948.0000,0,18948.0000,3,7105.0,27.69,нет_индекса,False,2.333,9.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,,2.6,,,,17.1,0.03,25.8,12.89,12.9,1.0,-32.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930607321,1212,"Картридж TK-895Y для принтеров Kyocera FS-C8020MFP, FS C8025MFP, FSC8520MFP, FS-C8525MFP желтый",9.0,30.0,14.5,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,47,0,0.0,0.0,0.0,9.8181818181818182,11,36,0,0.0,0.0,0.0,12.6916666666666667,6,14.5,12,0,0,24.0000000000000000,10,0,0,237.0000000000000000,0,0,5861.0000,2,,,,False,3.917,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,,2.9,,,,,0.06,,14.5,,-2.0,213.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930607919,2894,"Картридж 842125 для принтеров Ricoh Aficio MP 3055, 2555, 3054, 3355, 3554, 3555, MP 2554, 3554",15.0,38.0,15.0,paused,B. продаёт сама,0,,,38,0,0.0,0.0,0.0,15.0000000000000000,12,12,0,0.0,0.0,0.0,15.0000000000000000,6,15.0,18,0,0,39.0000000000000000,16,0,0,49.0000000000000000,0,0,7989.0000,2,,,,False,3.167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17,,0.0,,,,,0.06,,15.0,,-2.0,10.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930608530,2305,"Картриджи 046H для принтеров Canon i-SENSYS LBP MF730, LBPMF732Cdw",15.0,45.0,21.96,running,B. продаёт сама,4,2026-08-10,2026-08-13,0,0,0,0,0,,0,0,0,0,0,0,,0,21.96,0,0,0,,0,0,0,,0,0,0,0,13377.0,25.45,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.8,0.02,26.4,21.96,4.4,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930608697,1211,"Картридж TK-895C для принтеров Kyocera FS-C8020MFP, FS C8025MFP, FSC8520MFP, FS-C8525MFP голубой",9.0,30.0,14.5,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,44,0,0.0,0.0,0.0,9.8181818181818182,11,35,0,0.0,0.0,0.0,12.6916666666666667,6,14.5,12,0,0,44.0000000000000000,10,0,0,184.0000000000000000,0,0,0,0,4332.0,31.59,нет_индекса,False,3.667,5.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,,2.9,,,,21.0,0.04,27.7,14.5,13.2,-2.0,140.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930608849,0261,"Фотобарабан 013R00589 DU для принтеров Xerox CopyCentre 133, CopyCentre C118, WC 128, WC-133, WC M118, WC M118i черный",12.0,40.0,19.33,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,17,0,0.0,0.0,0.0,13.0500000000000000,8,15,0,0.0,0.0,0.0,17.4000000000000000,5,19.33,6,0,0,38.0000000000000000,13,0,0,45.0000000000000000,0,0,13327.0000,1,,,,False,1.417,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,,4.3,,,,,0.06,,19.33,,7.0,7.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930609264,0392,"Картридж Q3960A для принтеров HP и Color LaserJet 2550L, LJ 2820, LJ 2840 черный",8.0,24.0,12.0,paused,B. продаёт сама,0,,,64,0,0.0,0.0,0.0,9.1764705882352941,12,30,0,0.0,0.0,0.0,9.0000000000000000,6,12.0,9,0,0,113.0000000000000000,12,0,0,57.0000000000000000,0,0,5009.0000,1,5728.0,30.97,нет_индекса,False,5.333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,,-0.2,,,,20.4,0.03,26.4,12.0,14.4,3.0,-56.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930609266,0715,"Картридж 718C для принтеров Canon и i-SENSYS LBP7200Cdn, LBP7210Cdn, MF724Cdw, MF728Cdw, MF8330, MF8340Cdn голубой",8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,89,1,1.0,0.0,0.0,8.7333333333333333,12,22,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,30,0,0,46.0000000000000000,19,0,0,63.0000000000000000,0,0,2020.0000,1,,,,False,7.417,3.667,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,-0.083,-0.08,-3.75,0.0,2.6,,,,,0.06,,12.89,,-11.0,17.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930609637,0366,"Картриджи CE250X-CE253A для принтеров HP Color LaserJet CM3530, LJ CP3525dn",8.0,36.0,12.0,paused,B. продаёт сама,0,,,78,0,0.0,0.0,0.0,10.4000000000000000,12,19,0,0.0,0.0,0.0,10.2857142857142857,4,12.0,31,0,0,37.0000000000000000,0,0,0,,0,0,38485.0000,2,,,,False,6.5,3.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.33,,-0.1,,,,,0.06,,12.0,,-31.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930609853,0369,Картриджи CE270A-CE273A для принтеров HP Color LaserJet CP5520,12.0,40.0,19.33,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,19,0,0.0,0.0,0.0,13.2000000000000000,8,14,0,0.0,2.0,88240.0,17.6640000000000000,5,19.33,6,0,0,34.0000000000000000,16,0,0,37.0000000000000000,0,44568.0000,75134.0000,2,,,,False,1.583,2.333,0.0,0.0,0.0,0.0,0.0,0.333,0.0,14706.667,0.0,0.0,0.75,,4.5,0.0,,,,0.06,,19.33,,10.0,3.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930613023,0079,"Картриджи T0801-T0806 для принтеров Epson Stylus Photo P50, Stylus Photo PX650 набор cmyk lclm",15.0,19.0,19.0,done,C. в июле не продавалась,3,2026-08-10,2026-08-12,0,0,0,0,0,,0,0,0,0,0,0,,0,19.0,0,0,0,,0,0,0,,0,0,0,0,3909.0,30.04,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.4,0.04,22.6,19.0,3.6,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
930613025,0607,Картридж 106R01415 для принтеров Xerox Phaser 3435 черный,12.0,37.0,19.33,running,A. реклама тянет,5,2026-08-08,2026-08-13,18,0,0.0,0.0,0.0,13.0800000000000000,10,11,0,0.0,0.0,0.0,16.4380000000000000,5,19.33,9,0,0,144.0000000000000000,9,0,0,65.0000000000000000,0,0,6626.0000,1,4591.0,25.51,нет_индекса,False,1.5,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,,3.4,,,,14.9,0.04,18.2,19.33,-1.1,0.0,-79.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
