account,offer_id,sku,rev,net,margin_pct,price,new_price,market_min,index,cut,cut_pct,net_loss_2m,net_after,survives
oz_acc2,48871QNC2LN6,4034924113,6016.0,2137.4800000000005,35.529920212765965,3905.0,3082.8947368421054,1844.0,1.33,822.1052631578947,21.052631578947366,810.576842105263,1326.9031578947374,True
oz_acc1,5884,1437289705,6006.0,2044.88,34.04728604728605,3780.0,3675.0,1887.0,1.08,105.00000000000004,2.777777777777779,106.77333333333338,1938.1066666666668,True
oz_acc2,5621VZV6FPEI,1908106118,5929.0,2288.47,38.59790858492157,4791.0,4573.227272727272,2328.0,1.1,217.77272727272762,4.545454545454552,172.48000000000025,2115.99,True
oz_acc1,3617,457221436,5909.0,1745.5700000000002,29.540869859536304,3165.0,2889.7826086956525,1755.0,1.15,275.21739130434764,8.695652173913038,328.8486956521737,1416.7213043478264,True
oz_acc1,0207,451744473,5864.0,1748.26,29.81343792633015,7559.0,6669.705882352941,3858.0,1.19,889.2941176470582,11.764705882352933,441.52470588235263,1306.7352941176473,True
oz_acc1,0429,329440919,5850.0,1695.6999999999998,28.986324786324783,7590.0,6753.813559322034,3717.0,1.18,836.1864406779656,11.016949152542367,412.47457627118615,1283.2254237288137,True
oz_acc1,2112,453348794,5799.0,2891.326666666667,49.859056159107894,8959.0,8179.956521739131,4774.0,1.15,779.043478260869,8.695652173913038,322.7269565217389,2568.599710144928,True
oz_acc1,2114,453348779,5799.0,2891.326666666667,49.859056159107894,7241.0,7172.688679245283,3750.0,1.06,68.31132075471696,0.9433962264150941,35.01283018867924,2856.3138364779875,True
oz_acc2,28953NE4V90R,4034743889,5723.0,2079.2300000000005,36.33112004193606,6763.0,5917.625000000001,3392.0,1.2,845.3749999999992,12.49999999999999,457.8399999999996,1621.3900000000008,True
oz_acc1,5618,1184786607,5716.0,1732.7000000000003,30.31315605318405,4003.0,3445.204918032787,1867.0,1.22,557.7950819672128,13.93442622950819,509.7547540983604,1222.9452459016397,True
oz_acc2,12892IXA4XML,4016329057,5674.0,1957.26,34.49524145223828,3614.0,2853.157894736842,1708.0,1.33,760.8421052631578,21.052631578947366,764.4968421052631,1192.7631578947369,True
oz_acc2,4226Z0HDNVV9,1405603892,5640.0,2012.8600000000001,35.68900709219858,3649.0,2902.613636363636,1692.0,1.32,746.3863636363637,20.45454545454546,738.327272727273,1274.5327272727272,True
oz_acc2,1341C7FXUQEK,1418634485,5614.0,1928.18,34.3459209120057,7425.0,6338.414634146342,3592.0,1.23,1086.5853658536578,14.634146341463406,525.7990243902436,1402.3809756097564,True
oz_acc1,3910,457221975,5589.5,1804.811666666667,32.28932224110684,3429.0,3303.1651376146788,1770.0,1.09,125.8348623853211,3.669724770642202,131.27633027522936,1673.5353363914376,True
oz_acc1,0741,329357934,5574.0,2840.41,50.95819878005023,7272.0,6878.918918918919,3563.0,1.11,393.0810810810811,5.405405405405405,192.83027027027026,2647.5797297297295,True
oz_acc2,2633HBTEMKAQ,1405603055,5534.0,2064.0599999999995,37.297795446331754,6547.0,6249.40909090909,3180.0,1.1,297.5909090909096,4.545454545454552,160.98909090909115,1903.0709090909083,True
oz_acc1,1281,452139198,5529.0,1924.5649999999998,34.8085548923856,3915.0,3483.6864406779664,1826.0,1.18,431.3135593220336,11.016949152542367,389.84135593220316,1534.7236440677966,True
oz_acc1,2788,455889013,5516.0,1566.8500000000004,28.405547498187097,7978.0,7685.229357798165,4534.0,1.09,292.7706422018349,3.669724770642202,129.55009174311925,1437.299908256881,True
oz_acc2,19452EQPHA1G,4034923062,5474.0,1897.9299999999996,34.67172086225794,7038.0,6107.355371900827,3471.0,1.21,930.6446280991728,13.223140495867758,463.25421487603273,1434.6757851239668,True
oz_acc1,030523,4759353886,5408.0,1868.3700000000003,34.54826183431953,6329.0,6153.194444444444,3117.0,1.08,175.80555555555563,2.777777777777779,96.14222222222226,1772.227777777778,True
oz_acc2,6615XE9E0BF8,3940047982,5329.0,1748.0500000000002,32.802589604053296,4673.0,4543.194444444444,2733.0,1.08,129.8055555555556,2.777777777777779,94.73777777777784,1653.3122222222223,True
oz_acc2,1434SDGAG8F1,1418663885,5247.0,1684.9900000000002,32.11339813226606,6396.0,5891.0526315789475,3013.0,1.14,504.9473684210521,7.894736842105255,265.1115789473682,1419.8784210526321,True
oz_acc2,0654TPHVGZRU,1426146890,5188.0,1898.1699999999996,36.587702390131064,5472.0,5176.216216216216,2855.0,1.11,295.7837837837838,5.405405405405405,179.47675675675677,1718.693243243243,True
oz_acc1,011210,4759264684,5187.0,1879.55,36.23578176209755,3296.0,3009.3913043478265,1767.0,1.15,286.6086956521737,8.695652173913038,288.6678260869563,1590.8821739130435,True
oz_acc2,0992NWJBJKPG,1405603008,5183.0,1952.1600000000003,37.664672969322794,3089.0,2594.76,1636.0,1.25,494.2399999999997,15.999999999999993,530.7391999999998,1421.4208000000006,True
oz_acc1,2640,455888626,5158.0,1761.2000000000003,34.145017448623506,5810.0,5398.6725663716825,2863.0,1.13,411.3274336283179,7.079646017699104,233.70761061946865,1527.4923893805317,True
oz_acc1,36741,4834715423,5145.0,1898.8599999999997,36.90689990281827,5370.0,4738.235294117648,2553.0,1.19,631.7647058823525,11.764705882352933,387.3882352941174,1511.4717647058824,True
oz_acc2,0348YSGEZHI1,1340640324,5144.0,1626.9900000000005,31.62888802488337,6763.0,6514.816513761468,3406.0,1.09,248.1834862385321,3.669724770642202,120.81321100917432,1506.176788990826,True
oz_acc1,1328,330058277,5131.0,1916.0800000000004,37.34320795166635,3936.0,3791.559633027523,2379.0,1.09,144.44036697247708,3.669724770642202,120.5078899082569,1795.5721100917435,True
oz_acc1,5550,1153033662,5045.0,1652.5099999999998,32.755401387512386,5320.0,5032.4324324324325,2965.0,1.11,287.5675675675676,5.405405405405405,174.52972972972972,1477.98027027027,True
oz_acc1,57571,1274981101,5029.0,1743.7400000000002,34.6736925830185,6427.0,6366.367924528302,3103.0,1.06,60.6320754716981,0.9433962264150941,30.363773584905655,1713.3762264150946,True
oz_acc1,0858,329815841,5011.25,2109.755,42.10037415814418,2779.0,2605.3125,1621.0,1.12,173.6875,6.25,200.45000000000002,1909.305,True
oz_acc1,0538,452135691,5005.0,1632.7799999999997,32.62297702297702,6599.0,6078.026315789474,3196.0,1.14,520.9736842105258,7.894736842105255,252.8842105263155,1379.8957894736843,True
oz_acc2,2639WHPHIR0O,1421509910,4979.333333333333,1829.456666666667,36.74099611728478,5970.0,5096.341463414635,2863.0,1.23,873.6585365853653,14.634146341463406,466.3570731707314,1363.0995934959356,True
oz_acc2,2638ZHD54QGU,1418663804,4979.333333333333,1829.456666666667,36.74099611728478,5690.0,5195.217391304348,2866.0,1.15,494.78260869565185,8.695652173913038,277.11072463768096,1552.345942028986,True
oz_acc1,1434,453347547,4959.0,1408.2399999999998,28.397660818713444,6224.0,5356.72131147541,3013.0,1.22,867.2786885245897,13.93442622950819,442.2452459016391,965.9947540983607,True
oz_acc2,55521LHQMG32,4024697244,4946.0,1821.0499999999997,36.8186413263243,5206.0,4712.327586206897,2763.0,1.16,493.672413793103,9.482758620689646,300.17103448275833,1520.8789655172413,True
oz_acc2,2760Y8ZUKBTD,1421514990,4923.0,1856.26,37.70587040422507,6532.0,6178.918918918919,3638.0,1.11,353.0810810810811,5.405405405405405,170.3091891891892,1685.9508108108107,True
oz_acc2,2762WT7NTE6L,1421515058,4923.0,1856.26,37.70587040422507,4922.0,4069.3700787401576,2393.0,1.27,852.6299212598426,17.322834645669293,545.7940157480316,1310.4659842519684,True
oz_acc2,2763CRTDY6YS,1421515025,4923.0,1856.26,37.70587040422507,4922.0,4101.666666666667,2393.0,1.26,820.3333333333331,16.666666666666664,525.1199999999999,1331.14,True
oz_acc1,4893,694983862,4923.0,1814.53,36.85821653463336,3229.0,3027.1875,1748.0,1.12,201.8125,6.25,196.92000000000002,1617.61,True
oz_acc2,2761HN4UDUZ8,1421515087,4923.0,1856.26,37.70587040422507,4922.0,4101.666666666667,2393.0,1.26,820.3333333333331,16.666666666666664,525.1199999999999,1331.14,True
oz_acc1,5879,1437289669,4879.0,1495.7699999999998,30.657306825169087,6459.0,5949.078947368422,3127.0,1.14,509.9210526315784,7.894736842105255,246.51789473684184,1249.252105263158,True
oz_acc2,3431OELZJTRE,1418647274,4848.0,777.76,16.042904290429043,2842.0,2426.09756097561,1555.0,1.23,415.90243902439,14.634146341463406,454.0565853658534,323.7034146341466,True
oz_acc1,2639,455888655,4836.333333333333,1620.3000000000002,33.50265352539804,5810.0,5259.051724137931,2863.0,1.16,550.9482758620685,9.482758620689646,293.5154022988503,1326.7845977011498,True
oz_acc1,00184,4758047292,4755.0,1518.71,31.939221871713986,6088.0,5758.918918918919,3264.0,1.11,329.0810810810811,5.405405405405405,164.4972972972973,1354.2127027027027,True
oz_acc1,001820,4758042376,4733.0,1523.0500000000002,32.17937882949504,6082.0,5858.807339449541,3052.0,1.09,223.19266055045873,3.669724770642202,111.16036697247708,1411.8896330275231,True
oz_acc2,3806C63FEW6N,1421499889,4711.0,1568.4699999999998,33.29378051369135,5634.0,5056.153846153847,2991.0,1.17,577.846153846153,10.256410256410241,309.23487179487137,1259.2351282051284,True
oz_acc1,26382,4821558618,4624.0,1303.38,28.187283737024224,5538.0,5145.929203539824,2866.0,1.13,392.0707964601764,7.079646017699104,209.51221238938018,1093.8677876106199,True
oz_acc1,0676,452136108,4616.0,1443.1300000000006,31.263648180242647,6395.0,5838.913043478261,3145.0,1.15,556.0869565217388,8.695652173913038,256.89043478260857,1186.239565217392,True
oz_acc2,16665Q0NYGQ6,4016637769,4607.0,2141.7400000000007,46.488821358801836,2803.0,2675.590909090909,1471.0,1.1,127.4090909090911,4.545454545454552,134.0218181818184,2007.7181818181823,True
oz_acc1,16661,329143168,4597.0,1677.32,36.48727430933217,2742.0,2593.7837837837837,1610.0,1.11,148.21621621621622,5.405405405405405,159.03135135135136,1518.2886486486486,True
oz_acc2,43664PY0THI3,4024478336,4553.0,1438.1399999999999,31.58664616736218,5404.0,5205.688073394495,2674.0,1.09,198.3119266055046,3.669724770642202,106.93284403669726,1331.2071559633025,True
oz_acc2,2283LLHGQKHH,1405604932,4531.0,1538.4100000000003,33.95299050982124,6032.0,5975.094339622641,3081.0,1.06,56.90566037735848,0.9433962264150941,27.356981132075468,1511.053018867925,True
oz_acc1,1129,452138902,4473.0,1340.95,29.978761457634697,5696.0,4984.000000000001,2847.0,1.2,711.9999999999993,12.49999999999999,357.8399999999997,983.1100000000004,True
oz_acc2,20183YL7UM3Q,4034743133,4464.0,1380.7299999999998,30.93033154121863,5208.0,4839.292035398231,2748.0,1.13,368.70796460176933,7.079646017699104,202.26265486725632,1178.4673451327435,True
oz_acc2,5370O2HDFANL,1405613354,4455.0,1168.9399999999996,26.238832772166095,2703.0,2446.681034482759,1533.0,1.16,256.31896551724117,9.482758620689646,270.3724137931032,898.5675862068964,True
oz_acc1,01191,4759266210,4450.0,1590.7499999999995,35.74719101123594,2087.0,1922.2368421052633,1095.0,1.14,164.76315789473665,7.894736842105255,224.84210526315766,1365.9078947368419,True
oz_acc1,4355,457712881,4448.0,1388.69,31.22054856115108,5576.0,4336.888888888889,2022.0,1.35,1239.111111111111,22.22222222222222,632.6044444444444,756.0855555555556,True
oz_acc2,13243AC24A3W,4007729757,4427.0,1634.2500000000005,36.91551840975831,5052.0,4736.25,2622.0,1.12,315.75,6.25,177.08,1457.1700000000005,True
oz_acc1,4292,457712793,4410.0,1484.99,33.67324263038549,5461.0,4943.146551724139,2877.0,1.16,517.8534482758616,9.482758620689646,267.6413793103446,1217.3486206896555,True
oz_acc2,0932O0F43R0Z,1405602870,4407.0,1578.6700000000003,35.821874290900844,2865.0,2638.8157894736846,1625.0,1.14,226.18421052631552,7.894736842105255,222.6694736842103,1356.00052631579,True
oz_acc2,3747YRODWGF4,1422985233,4399.75,1481.5600000000004,33.67373146201489,5119.0,4555.042372881357,2564.0,1.18,563.9576271186437,11.016949152542367,310.219661016949,1171.3403389830514,True
oz_acc2,3748PSUIDLW0,1418640092,4399.75,1481.5600000000004,33.67373146201489,5119.0,4593.974358974359,2716.0,1.17,525.0256410256403,10.256410256410241,288.8041025641022,1192.755897435898,True
oz_acc2,3745DGG9RJJH,1418632814,4399.75,1481.5600000000004,33.67373146201489,5130.0,4564.830508474577,2451.0,1.18,565.1694915254234,11.016949152542367,310.219661016949,1171.3403389830514,True
oz_acc2,3669UNLF83W5,1405607975,4367.0,-65.5100000000002,-1.5001144950767162,4957.0,4606.061946902655,2542.0,1.13,350.93805309734455,7.079646017699104,197.86761061946873,-263.37761061946895,False
oz_acc1,2768,455888969,4342.0,1484.2899999999993,34.184477199447244,4676.0,4196.410256410257,2413.0,1.17,479.5897435897429,10.256410256410241,285.0133333333329,1199.2766666666664,True
oz_acc2,4159AYVJZ38X,1405608380,4332.0,1782.62,41.15004616805171,3132.0,2810.7692307692314,1774.0,1.17,321.2307692307688,10.256410256410241,284.35692307692267,1498.2630769230773,True
oz_acc2,58481AAYCU1S,4002526428,4332.0,1880.41,43.407433056325026,1806.0,1723.9090909090908,1096.0,1.1,82.09090909090922,4.545454545454552,126.02181818181839,1754.3881818181817,True
oz_acc1,5376,3122171736,4330.666666666666,1653.913333333333,38.19073275862068,4794.0,4059.435483870968,2352.0,1.24,734.5645161290321,15.322580645161288,424.6847311827956,1229.2286021505374,True
oz_acc1,00252,4758068893,4305.0,1146.25,26.6260162601626,5456.0,4814.117647058824,2763.0,1.19,641.882352941176,11.764705882352933,324.141176470588,822.108823529412,True
oz_acc2,44815LKPTOGS,4024492295,4296.0,1681.32,39.13687150837989,4702.0,4369.115044247788,2487.0,1.13,332.88495575221185,7.079646017699104,194.65061946902625,1486.6693805309737,True
oz_acc1,5584,3182584381,4292.0,1678.2799999999993,39.10251630941285,5216.0,3940.143884892087,1947.0,1.39,1275.8561151079132,24.460431654676253,671.898705035971,1006.3812949640283,True
oz_acc2,44816Z4JXNLU,4024492436,4282.0,1624.82,37.94535263895376,4702.0,4408.125,2366.0,1.12,293.875,6.25,171.28,1453.54,True
oz_acc1,0852,329815866,4281.0,1763.7099999999998,41.1985517402476,2915.0,2684.8684210526317,1673.0,1.14,230.13157894736815,7.894736842105255,216.30315789473661,1547.4068421052632,True
oz_acc1,1106,330041888,4250.0,1408.0,33.129411764705885,4697.0,4403.4375,2300.0,1.12,293.5625,6.25,170.0,1238.0,True
oz_acc2,11052CFHHMBC,4016632393,4227.0,1580.2100000000005,37.38372368109772,4453.0,3864.173553719009,2124.0,1.21,588.8264462809913,13.223140495867758,357.7229752066113,1222.487024793389,True
oz_acc1,05613,4773272058,4225.0,1710.5299999999997,40.485917159763304,3827.0,3189.166666666667,1948.0,1.26,637.8333333333331,16.666666666666664,450.6666666666666,1259.8633333333332,True
oz_acc2,1094B6UKV1DF,1426145966,4213.0,1514.4700000000003,35.947543318300504,5003.0,4775.590909090909,2500.0,1.1,227.40909090909128,4.545454545454552,122.56000000000019,1391.91,True
oz_acc1,6182,1759607514,4213.0,1002.4499999999999,23.794208402563495,2463.0,2351.0454545454545,1359.0,1.1,111.95454545454562,4.545454545454552,122.56000000000019,879.8899999999998,True
oz_acc1,0024,329139980,4202.0,931.9499999999996,22.178724416944302,5303.0,3458.478260869565,1199.0,1.61,1844.5217391304348,34.78260869565217,935.4017391304347,-3.4517391304351577,False
oz_acc1,3745,457221673,4183.5,2270.94,54.28325564718537,4998.0,4685.625,2451.0,1.12,312.375,6.25,167.34,2103.6,True
oz_acc1,3747,457221659,4183.5,2270.94,54.28325564718537,4982.0,4252.926829268293,2564.0,1.23,729.0731707317069,14.634146341463406,391.82048780487776,1879.1195121951223,True
oz_acc1,0753,452138369,4158.0,1162.0100000000004,27.946368446368457,5712.0,5403.243243243243,2864.0,1.11,308.7567567567568,5.405405405405405,143.84432432432433,1018.1656756756761,True
oz_acc1,3423,457221082,4128.0,1177.1199999999997,28.515503875968985,4687.0,3618.639705882353,1877.0,1.36,1068.3602941176468,22.79411764705882,602.2023529411764,574.9176470588233,True
oz_acc1,2037,453348596,4088.0,953.3000000000004,23.319471624266157,5538.0,5334.770642201835,2866.0,1.09,203.22935779816515,3.669724770642202,96.01174311926607,857.2882568807344,True
oz_acc1,44816,4848619001,4037.0,1273.8399999999997,31.55412434976467,4580.0,4371.818181818181,2366.0,1.1,208.1818181818185,4.545454545454552,117.44000000000018,1156.3999999999994,True
oz_acc2,0783TI2R8WTL,1421492251,4037.0,1776.4900000000002,44.005201882586086,2370.0,2163.913043478261,1439.0,1.15,206.08695652173898,8.695652173913038,224.66782608695638,1551.8221739130438,True
oz_acc1,5386,979668303,4026.0,1546.35,38.40909090909091,4351.0,3714.2682926829275,1984.0,1.23,636.7317073170727,14.634146341463406,377.0692682926827,1169.2807317073173,True
oz_acc2,3844VXRUPTKP,1426186033,4025.0,1816.18,45.12248447204969,2657.0,2447.2368421052633,1533.0,1.14,209.76315789473662,7.894736842105255,203.36842105263136,1612.8115789473686,True
oz_acc2,5241SSMF1NB9,1405613197,4020.0,1398.6233333333337,34.79162520729686,4908.0,4684.909090909091,2435.0,1.1,223.09090909090943,4.545454545454552,116.94545454545472,1281.6778787878789,True
oz_acc2,5242XUJ2XFFG,1405616255,4020.0,1491.6233333333337,37.10505804311775,4908.0,4601.25,2392.0,1.12,306.75,6.25,160.8,1330.8233333333337,True
oz_acc2,5240W4M2ZT2N,1405669768,4020.0,1491.6233333333337,37.10505804311775,4908.0,4224.098360655738,2562.0,1.22,683.901639344262,13.93442622950819,358.50491803278675,1133.118415300547,True
oz_acc1,42645,4837733976,3963.0,977.06,24.65455463033056,8161.0,7323.97435897436,4117.0,1.17,837.0256410256399,10.256410256410241,260.1353846153842,716.9246153846157,True
oz_acc2,5546PR9R1J09,1426233239,3951.0,1462.01,37.003543406732476,4373.0,3673.3200000000006,2006.0,1.25,699.6799999999996,15.999999999999993,404.58239999999984,1057.4276000000002,True
oz_acc1,13672,329865391,3944.0,518.6300000000002,13.149847870182562,3243.0,2961.0,1709.0,1.15,281.99999999999983,8.695652173913038,219.49217391304333,299.1378260869569,True
oz_acc2,6808N49CPGQ3,3263074475,3929.0,1254.4699999999998,31.92848052939679,5052.0,4495.42372881356,2622.0,1.18,556.5762711864403,11.016949152542367,277.02779661016933,977.4422033898304,True
oz_acc2,4483KJCF557M,1405564927,3921.0,1486.2000000000003,37.90359602142311,5052.0,3871.9708029197077,2037.0,1.37,1180.0291970802923,23.357664233576646,586.1465693430658,900.0534306569344,True
oz_acc1,6676,2811770266,3918.0,1297.58,33.118427769270035,4806.0,4037.0400000000004,2486.0,1.25,768.9599999999996,15.999999999999993,401.2031999999998,896.3768000000001,True
oz_acc1,3225,329441005,3913.25,1493.2000000000003,38.15754168529995,3763.0,3292.6250000000005,1952.0,1.2,470.3749999999996,12.49999999999999,313.0599999999997,1180.1400000000006,True
oz_acc1,3441,457221147,3910.0,655.2999999999996,16.759590792838864,4217.0,3884.0789473684213,2143.0,1.14,332.92105263157856,7.894736842105255,197.5578947368419,457.7421052631577,True
oz_acc1,00872,4759260053,3902.0,1295.8000000000006,33.208610968734,2388.0,2343.3644859813085,1392.0,1.07,44.635514018691595,1.869158878504673,46.6781308411215,1249.1218691588792,True
oz_acc2,5287VWVGQN1E,1426162307,3899.0,1383.4100000000003,35.481149012567336,4668.0,4050.743801652893,2227.0,1.21,617.256198347107,13.223140495867758,329.96495867768573,1053.4450413223146,True
oz_acc2,24052JB666IV,4024121957,3898.0,1259.16,32.30271934325295,4853.0,4142.804878048781,2401.0,1.23,710.1951219512191,14.634146341463406,365.08097560975585,894.0790243902443,True
oz_acc1,5286,1184607000,3831.0,1241.23,32.39963456016706,4811.0,4073.8306451612907,2533.0,1.24,737.1693548387095,15.322580645161288,375.6851612903225,865.5448387096775,True
oz_acc1,5704,1382589965,3801.0,1189.5,31.294396211523285,4113.0,3659.8728813559323,2063.0,1.18,453.1271186440675,11.016949152542367,268.0027118644066,921.4972881355934,True
oz_acc1,3906,457221990,3759.0,1188.73,31.623570098430434,5183.0,4947.40909090909,2680.0,1.1,235.59090909090946,4.545454545454552,109.35272727272745,1079.3772727272726,True
oz_acc1,0424,3570253488,3729.0,1353.1499999999999,36.28720836685439,5363.0,4939.605263157895,2735.0,1.14,423.3947368421048,7.894736842105255,188.41263157894716,1164.7373684210527,True
oz_acc1,2412,330168984,3716.0,1472.1499999999996,39.616523143164684,3963.0,3526.398305084746,1925.0,1.18,436.601694915254,11.016949152542367,262.0094915254235,1210.140508474576,True
oz_acc2,08264ZZY9ONH,4000804032,3699.0,1365.7799999999997,36.922952149229516,4347.0,4112.027027027027,2191.0,1.11,234.972972972973,5.405405405405405,127.96540540540542,1237.8145945945944,True
oz_acc1,13171,4803814064,3698.0,1234.6099999999994,33.3858842617631,3864.0,3097.0992366412215,1643.0,1.31,766.9007633587786,19.84732824427481,469.7306870229008,764.8793129770986,True
oz_acc1,2313,329440969,3689.0,1122.0700000000002,30.416644076985637,4207.0,4015.772727272727,2037.0,1.1,191.22727272727303,4.545454545454552,107.3163636363638,1014.7536363636364,True
oz_acc1,3789,451742161,3627.0,1205.69,33.24207333884753,4469.0,3582.022900763359,1683.0,1.31,886.9770992366413,19.84732824427481,460.7120610687023,744.9779389312978,True
oz_acc2,0501SVNWUXNZ,1340676276,3624.0,1158.0500000000004,31.9550220750552,4613.0,4036.3750000000005,2097.0,1.2,576.6249999999994,12.49999999999999,289.91999999999973,868.1300000000007,True
oz_acc2,02641JSQWR0R,4009725056,3621.0,1245.1400000000003,34.38663352665011,4096.0,3584.0000000000005,1922.0,1.2,511.99999999999955,12.49999999999999,289.6799999999998,955.4600000000005,True
oz_acc1,5877,1437289662,3618.0,1367.9,37.808181315644,3976.0,3366.7741935483873,2063.0,1.24,609.2258064516128,15.322580645161288,354.79741935483867,1013.1025806451614,True
oz_acc2,5340YNG686UM,1418640338,3603.0,1282.4099999999999,35.592839300582845,3910.0,3421.2500000000005,1873.0,1.2,488.74999999999955,12.49999999999999,288.2399999999997,994.1700000000001,True
oz_acc2,13721ND7X9BK,4016339082,3602.0,1336.8600000000001,37.114380899500276,4116.0,3893.5135135135133,2296.0,1.11,222.4864864864865,5.405405405405405,124.60972972972974,1212.2502702702704,True
oz_acc2,2360H44WHV6H,1418628264,3599.0,1290.4199999999998,35.85495971103084,5107.0,4703.815789473685,2484.0,1.14,403.1842105263153,7.894736842105255,181.84421052631558,1108.5757894736844,True
oz_acc1,6806,3648923022,3578.0,1252.6599999999996,35.01006148686416,3895.0,3525.646551724138,1883.0,1.16,369.35344827586175,9.482758620689646,217.14758620689634,1035.5124137931034,True
oz_acc1,1036,452138736,3570.0,1028.8500000000001,28.81932773109244,4276.0,3938.421052631579,1997.0,1.14,337.5789473684207,7.894736842105255,180.37894736842085,848.4710526315793,True
oz_acc2,13844DELZH21,4016350271,3560.0,1276.1399999999996,35.84662921348314,3961.0,3381.3414634146347,1931.0,1.23,579.6585365853655,14.634146341463406,333.4243902439022,942.7156097560974,True
oz_acc2,11915OMHVKNX,4016318541,3554.0,1451.25,40.83427124366911,4270.0,3832.0512820512827,2075.0,1.17,437.94871794871733,10.256410256410241,233.2882051282048,1217.9617948717953,True
oz_acc2,4376KVG35BUT,1421504884,3503.0,-245.65000000000003,-7.012560662289467,7263.0,6809.0625,3475.0,1.12,453.9375,6.25,140.12,-385.77000000000004,False
oz_acc1,2979,451742227,3488.0,922.9300000000003,26.460149082568815,6724.0,6418.363636363636,3424.0,1.1,305.63636363636414,4.545454545454552,101.46909090909107,821.4609090909092,True
oz_acc1,3536,457221251,3474.0,1286.3600000000001,37.02820955670697,4176.0,3654.0000000000005,2019.0,1.2,521.9999999999995,12.49999999999999,277.91999999999973,1008.4400000000004,True
oz_acc1,6818,3648922921,3472.0,1074.2700000000002,30.94095622119816,4289.0,3437.7480916030536,1683.0,1.31,851.2519083969465,19.84732824427481,441.0235114503817,633.2464885496186,True
oz_acc2,5618TTNCQ6PW,1405617258,3471.0,1215.9399999999998,35.03140305387496,4098.0,3677.692307692308,1867.0,1.17,420.30769230769175,10.256410256410241,227.8399999999997,988.1000000000001,True
oz_acc1,18354,4804776873,3434.0,1106.05,32.20879440885265,4314.0,3806.4705882352946,2164.0,1.19,507.5294117647055,11.764705882352933,258.55999999999983,847.4900000000001,True
oz_acc2,1718NSHRBI45,1405607629,3420.0,1520.42,44.45672514619883,1830.0,1746.8181818181818,1063.0,1.1,83.18181818181831,4.545454545454552,99.49090909090924,1420.9290909090907,True
oz_acc2,0111NUVXH7R4,1340605737,3417.0,1368.4499999999998,40.04828797190517,3621.0,3335.131578947369,2051.0,1.14,285.8684210526313,7.894736842105255,172.6484210526314,1195.8015789473684,True
oz_acc1,2153,329440977,3406.0,1331.64,39.09688784497945,2981.0,2769.9557522123896,1659.0,1.13,211.0442477876103,7.079646017699104,154.32495575221216,1177.315044247788,True
oz_acc1,02518,4759337715,3389.0,1252.42,36.95544408380053,3300.0,3066.3716814159297,1767.0,1.13,233.62831858407043,7.079646017699104,153.55469026548647,1098.8653097345136,True
oz_acc1,23555,4820883281,3369.0,1372.7400000000002,40.74621549421194,4154.0,3929.4594594594596,2098.0,1.11,224.54054054054055,5.405405405405405,116.5491891891892,1256.190810810811,True
oz_acc2,5343U734GKWN,1405606523,3368.0,1243.0499999999997,36.90766033254156,4133.0,4094.009433962264,2024.0,1.06,38.99056603773584,0.9433962264150941,20.33509433962264,1222.714905660377,True
oz_acc1,1070,452138823,3361.0,985.9699999999999,29.335614400476043,6115.0,5350.625000000001,2960.0,1.2,764.3749999999993,12.49999999999999,268.87999999999977,717.0900000000001,True
oz_acc2,4441D4KF3HKX,1418904663,3356.0,1334.1200000000001,39.75327771156138,2072.0,2014.4444444444443,1132.0,1.08,57.55555555555558,2.777777777777779,59.66222222222225,1274.457777777778,True
oz_acc1,6790,3648923030,3352.0,1261.03,37.620226730310264,3855.0,3614.0625,1864.0,1.12,240.9375,6.25,134.08,1126.95,True
oz_acc1,2365,330168981,3326.0,1182.6799999999998,35.55862898376428,2322.0,1669.9315068493152,765.0,1.46,652.0684931506847,28.08219178082191,597.7687671232875,584.9112328767123,True
oz_acc2,5703VAFW2GWX,1665181405,3323.0,1246.71,37.517604574179956,4122.0,3864.375,2034.0,1.12,257.625,6.25,132.92000000000002,1113.79,True
oz_acc2,3706R3WEA5YR,1418648823,3318.0,1273.22,38.37311633514165,4019.0,3516.6250000000005,2026.0,1.2,502.37499999999955,12.49999999999999,265.43999999999977,1007.7800000000002,True
oz_acc2,0019LMRNGRFM,1319976927,3297.0,1339.06,40.614498028510766,3690.0,2600.3355704697988,1147.0,1.49,1089.6644295302015,29.53020134228188,623.1108724832216,715.9491275167784,True
oz_acc2,267114OOT209,4024108100,3296.0,1167.8899999999999,35.43355582524271,3829.0,3350.3750000000005,1858.0,1.2,478.6249999999996,12.49999999999999,263.6799999999998,904.21,True
oz_acc2,0060PLK293LO,1340209562,3290.0,1289.2,39.18541033434651,3994.0,3129.626865671642,1790.0,1.34,864.373134328358,21.641791044776117,455.6895522388059,833.5104477611942,True
oz_acc1,5287,1212274166,3263.0,978.02,29.973030953110634,4547.0,4115.818965517242,2227.0,1.16,431.1810344827582,9.482758620689646,198.03034482758602,779.9896551724139,True
oz_acc1,02517,4759337517,3250.0,1227.15,37.758461538461546,3304.0,2867.107438016529,1798.0,1.21,436.8925619834707,13.223140495867758,275.04132231404935,952.1086776859507,True
oz_acc2,6624E4DHG04V,3939715120,3215.0,1191.65,37.06531881804044,3918.0,3399.917355371901,1811.0,1.21,518.0826446280987,13.223140495867758,272.079338842975,919.5706611570251,True
