nm_id;advert_id;цвет;действие;причина;ставка_₽;маржа_live_%;ДРР_профиля_%;ДРР_потолок_%;расход_₽;выручка_ВСЯ_₽;выручка_органика_₽;заказы_всего;заказы_реклама;заказы_органика;заказы_прошлая_неделя;в_корзину;показы_рекл;клики_рекл;открытия_всего;орг_позиция
903687693;35697894;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;26.8;;1.8;9.71;0;0;0;0;0;0;0;22;1;2;10
327898894;35282447;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.4;;16.4;12.93;0;0;0;0;0;0;0;10;1;1;1
199331788;35706311;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.1;;4.1;12.93;0;0;0;0;0;0;0;9;1;2;1
181116179;35278992;🟤 бордовый;на пол;ноль заказов ВЕЗДЕ и ноль корзины при расходе;12.93;41.9;;16.9;12.93;0;0;0;0;0;0;0;13;1;2;35
216460680;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.5;;2.5;7.30;0;0;0;0;0;0;0;92;1;2;1
327898992;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.5;;11.5;39.40;0;0;0;0;0;0;0;38;4;6;4
216448603;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.5;;11.5;7.30;0;0;0;0;0;0;0;127;1;3;7
263820422;35277369;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;48.1;;23.1;11.75;0;0;0;0;0;0;0;11;1;2;29
267893036;35282447;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;55.2;;30.2;21.36;0;0;0;0;0;0;0;40;2;2;8
440336201;35282447;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;39.2;;14.2;21.52;0;0;0;0;0;0;0;91;2;3;17
216461045;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;28.6;;3.6;77.39;0;0;0;0;0;0;0;198;7;18;7
216422218;39087266;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.9;;12.9;11.99;0;0;0;0;0;1;0;43;1;2;4
181095434;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;40.0;;15.0;25.18;0;0;0;0;0;0;0;77;2;8;2
200166191;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.5;;4.5;11.75;0;0;0;0;0;0;0;44;1;2;1
216429054;35282079;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.3;;2.3;10.68;0;0;0;0;0;0;0;22;1;2;2
199569931;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;32.7;;7.7;40.38;0;0;0;0;0;5;0;68;3;5;2
192567449;35698510;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;39.0;;14.0;11.75;0;0;0;0;0;0;0;22;1;8;1
192567564;35698510;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;50.8;;25.8;11.75;0;0;0;0;0;0;0;15;1;2;5
200166368;35701344;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;26.3;;1.3;10.68;0;0;0;0;0;0;0;29;1;1;13
192255559;35698510;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;52.3;;27.3;30.74;0;0;0;0;0;0;0;30;3;5;5
181116158;35698510;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;49.8;;24.8;10.65;0;0;0;0;0;1;0;15;1;5;14
181116308;35698510;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;55.5;;30.5;11.72;0;0;0;0;0;0;0;30;1;1;21
215239840;35277054;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;26.8;;1.8;11.75;0;0;0;0;0;0;0;52;1;2;17
209664310;35703066;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;30.0;;5.0;17.98;0;0;0;0;0;0;0;108;2;3;15
200167553;35698292;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.2;;16.2;12.93;0;0;0;0;0;0;0;25;1;3;12
292510369;35698099;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;44.2;;19.2;23.50;0;0;0;0;0;0;0;119;2;5;23
199565627;35408957;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;25.6;;0.6;13.19;0;0;0;0;0;0;0;15;1;1;7
257807831;35408957;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.3;;4.3;32.10;0;0;0;0;0;0;0;49;3;5;2
199331470;35282447;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;31.8;;6.8;10.68;0;0;0;0;0;0;0;22;1;3;65
252726452;35698882;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;33.7;;8.7;21.36;0;0;0;0;0;0;0;46;2;2;25
264243768;35698099;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;43.9;;18.9;10.68;0;0;0;0;0;0;0;39;1;1;58
511077811;35278992;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;51.9;;26.9;32.58;0;0;0;0;0;0;0;25;4;5;15
322511352;35278992;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;38.9;;13.9;12.93;0;0;0;0;0;0;0;45;1;4;27
199565810;35705677;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;33.3;;8.3;12.93;0;0;0;0;0;0;0;23;1;1;2
200166032;35701344;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;38.0;;13.0;12.93;0;0;0;0;0;0;0;27;1;1;2
199566067;35705677;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;28.8;;3.8;10.68;0;0;0;0;0;0;0;3;1;1;1
199569532;35705677;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;33.2;;8.2;11.75;0;0;0;0;0;0;0;25;1;2;12
200166308;35701344;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;30.6;;5.6;40.95;0;0;0;0;0;0;0;42;5;5;2
327898194;35278992;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;26.0;;1.0;12.93;0;0;0;0;0;0;0;55;1;2;10
200165067;35701146;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;40.7;;15.7;10.68;0;0;0;0;0;0;0;4;1;1;2
967527067;36877167;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;31.9;;6.9;10.68;0;0;0;0;0;0;0;43;1;2;14
967519003;36875125;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;26.7;;1.7;12.93;0;0;0;0;0;0;0;11;1;1;121
292614708;35281617;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;48.4;;23.4;17.98;0;0;0;0;0;0;0;55;2;4;8
192567319;35281617;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;56.3;;31.3;36.54;0;0;0;0;0;0;0;9;3;3;2
209663808;35699064;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.3;;16.3;11.75;0;0;0;0;0;0;0;10;1;3;23
264243248;35699064;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;39.6;;14.6;13.19;0;0;0;0;0;0;0;30;1;1;6
216341419;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;42.8;;17.8;23.61;0;0;0;0;0;0;0;20;2;4;4
199572984;35698292;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;33.8;;8.8;11.75;0;0;0;0;0;0;0;19;1;1;19
267444471;35408957;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.3;;9.3;14.18;0;0;0;0;0;0;0;19;1;2;1
257807190;35408957;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;44.9;;19.9;11.75;0;0;0;0;0;0;0;44;1;1;20
474526695;35408957;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.4;;9.4;17.98;0;0;0;0;0;0;0;27;2;3;3
964953201;36879576;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.0;;16.0;31.34;0;0;0;0;0;0;0;117;2;11;77
262192304;35698099;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.1;;12.1;12.93;0;0;0;0;0;0;0;115;1;1;13
370067477;35278992;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.0;;12.0;34.88;0;0;0;0;0;2;0;47;3;4;36
209664870;35278992;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;38.2;;13.2;11.99;0;0;0;0;0;0;0;81;1;3;8
216461848;35277369;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;28.6;;3.6;11.99;0;0;0;0;0;0;0;82;1;1;12
192228705;35697894;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.4;;11.4;33.79;0;0;0;0;0;0;0;97;3;5;14
568092926;35698510;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;50.5;;25.5;10.90;0;0;0;0;0;0;0;9;1;1;19
181105033;35698510;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;32.7;;7.7;10.90;0;0;0;0;0;0;0;16;1;2;5
209713914;35697894;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;28.2;;3.2;11.99;0;0;0;0;0;0;0;463;1;1;12
905284891;35697894;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.4;;16.4;11.99;0;0;0;0;0;0;0;155;1;1;23
914250166;35697894;🟤 бордовый;на пол;ноль заказов ВЕЗДЕ и ноль корзины при расходе;13.19;46.5;;21.5;26.38;0;0;0;0;0;0;0;34;2;10;15
257807840;35698292;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;38.7;;13.7;11.99;0;0;0;0;0;0;0;15;1;1;8
216457748;35282079;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;39.6;;14.6;8.80;0;0;0;0;0;0;0;25;1;1;18
850447922;35282079;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;26.7;;1.7;14.60;0;0;0;0;0;0;0;7;2;2;3
439260714;35282079;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;53.2;;28.2;21.90;0;0;0;0;0;0;0;73;3;4;17
216355834;35699129;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;30.5;;5.5;14.60;0;0;0;0;0;0;0;23;2;2;3
199331777;39087266;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;32.1;;7.1;10.90;0;0;0;0;0;0;0;45;1;1;3
209664101;35698453;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;35.2;;10.2;7.30;0;0;0;0;0;0;0;12;1;3;3
181116509;35698453;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;25.7;;0.7;10.90;0;0;0;0;0;0;0;14;1;2;4
199330823;35281617;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.4;;4.4;13.19;0;0;0;0;0;0;0;82;1;5;3
199335373;35282079;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;26.5;;1.5;10.90;0;0;0;0;0;0;0;59;1;2;3
181115512;35699129;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.9;;2.9;13.19;0;0;0;0;0;0;0;133;1;1;12
267893031;35699129;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;40.9;;15.9;13.19;0;0;0;0;0;0;0;51;1;1;1
294145463;35699129;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.0;;2.0;13.19;0;0;0;0;0;0;0;17;1;1;2
199566604;35705677;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.4;;11.4;8.00;0;0;0;0;0;1;0;69;1;5;4
199335428;35705677;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.3;;4.3;10.90;0;0;0;0;0;0;0;43;1;2;1
199570218;39087266;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.6;;12.6;19.29;0;0;0;0;0;0;0;51;2;11;11
209665087;35703851;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;40.9;;15.9;29.10;0;0;0;0;0;0;0;36;3;3;2
200164837;35701344;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;33.7;;8.7;13.19;0;0;0;0;0;0;0;25;1;1;89
199334849;35705358;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;31.5;;6.5;13.19;0;0;0;0;0;0;0;18;1;1;12
209731529;39087266;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.3;;11.3;13.19;0;0;0;0;0;0;0;153;1;2;6
209663327;36879025;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;53.2;;28.2;11.99;0;0;0;0;0;0;0;381;1;2;118
209663349;35703547;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;38.8;;13.8;18.20;0;0;0;0;0;0;0;108;2;2;7
209664859;35703547;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;28.0;;3.0;7.30;0;0;0;0;0;0;0;88;1;3;2
209655407;35703066;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;30.4;;5.4;10.90;0;0;0;0;0;0;0;116;1;1;23
209664992;35703066;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;26.6;;1.6;52.09;0;0;0;0;0;0;0;147;6;7;4
209664186;35703547;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;28.4;;3.4;13.19;0;0;0;0;0;0;0;193;1;1;1
215243509;35704972;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;38.8;;13.8;13.19;0;0;0;0;0;0;0;72;1;1;2
948409587;36879025;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.7;;16.7;13.19;0;0;0;0;0;0;0;55;1;3;56
804817300;36880441;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.2;;12.2;13.19;0;0;0;0;0;1;0;63;1;1;4
209728964;35704140;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;32.8;;7.8;11.99;0;0;0;0;0;0;0;34;1;1;6
267893240;35699209;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;43.9;;18.9;11.99;0;0;0;0;0;0;0;19;1;1;6
267893136;35697852;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.6;;12.6;13.19;0;0;0;0;0;0;0;46;1;1;7
850504875;35698159;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;33.1;;8.1;13.19;0;0;0;0;0;0;0;24;1;2;11
850505415;35698159;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;31.8;;6.8;26.38;0;0;0;0;0;0;0;156;2;2;12
964378826;36879110;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.7;;16.7;13.19;0;0;0;0;0;0;0;15;1;1;3
850504161;35698159;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;31.0;;6.0;10.90;0;0;0;0;0;0;0;24;1;1;9
262192274;36873563;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.0;;16.0;14.60;0;0;0;0;0;0;0;59;2;2;8
964389242;36873563;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.6;;2.6;13.19;0;0;0;0;0;0;0;51;1;1;2
967325678;36873563;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.6;;2.6;11.99;0;0;0;0;0;0;0;54;1;1;6
964439496;36878508;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.5;;11.5;11.99;0;0;0;0;0;0;0;26;1;2;6
967319399;36877686;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;38.0;;13.0;22.89;0;0;0;0;0;0;0;37;2;2;7
967324489;36877433;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.1;;4.1;18.20;0;0;0;0;0;0;0;8;2;2;47
1003381839;36873788;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.2;;4.2;26.38;0;0;0;0;0;0;0;174;2;2;21
199566488;35697951;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.9;;9.9;26.38;0;0;0;0;0;0;0;18;2;2;17
967521658;36877167;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;40.4;;15.4;13.19;0;0;0;0;0;0;0;37;1;1;3
967515977;36873622;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;30.8;;5.8;26.38;0;0;0;0;0;0;0;83;2;3;14
192228177;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.3;;4.3;11.99;0;0;0;0;0;0;0;13;1;4;12
181104963;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;54.2;;29.2;10.90;0;0;0;0;0;0;0;13;1;2;56
216429516;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.1;;11.1;10.90;0;0;0;0;0;0;0;10;1;2;22
250288138;35697812;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.5;;11.5;10.90;0;0;0;0;0;0;0;46;1;4;9
192567418;35698510;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;25.4;;0.4;7.30;0;0;0;0;0;0;0;2;1;6;13
181104903;35700300;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.5;;2.5;7.30;0;0;0;0;0;0;0;42;1;0;
181097424;35700300;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;25.4;;0.4;7.30;0;0;0;0;0;0;0;38;1;3;2
199334609;35277369;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;25.5;;0.5;11.99;0;0;0;0;0;0;0;31;1;2;1
181118884;35698882;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.2;;12.2;33.79;0;0;0;0;0;1;0;105;3;3;21
285287059;35698419;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;46.5;;21.5;11.99;0;0;0;0;0;0;0;5;1;1;2
192228121;35699026;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;33.3;;8.3;13.19;0;0;0;0;0;0;0;25;1;2;24
192569092;39087266;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;50.9;;25.9;11.99;0;0;0;0;0;0;0;17;1;1;14
199335605;39087266;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;32.5;;7.5;11.99;0;0;0;0;0;0;0;102;1;2;11
209663375;39087266;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;48.7;;23.7;63.55;0;0;0;0;0;1;0;149;5;9;9
216429083;35698882;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;35.8;;10.8;13.19;0;0;0;0;0;0;0;31;1;1;7
199330791;35277054;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.4;;11.4;10.90;0;0;0;0;0;0;0;10;1;3;5
199331668;35698593;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.2;;4.2;18.20;0;0;0;0;0;0;0;55;2;2;8
850444046;35697894;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;35.4;;10.4;30.19;0;0;0;0;0;0;0;80;3;3;24
238898706;35698099;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.5;;9.5;4.90;0;0;0;0;0;0;0;85;1;2;18
200167551;35698453;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;50.1;;25.1;32.80;0;0;0;0;0;0;0;142;4;5;20
192567251;35698453;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;42.7;;17.7;37.17;0;0;0;0;0;0;0;34;3;6;2
192569253;35277054;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;47.9;;22.9;11.99;0;0;0;0;0;0;0;15;1;2;24
209779250;35277054;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.0;;11.0;13.19;0;0;0;0;0;0;0;61;1;2;8
262192306;35698099;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;42.8;;17.8;13.19;0;0;0;0;0;0;0;69;1;2;17
263821903;35698099;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.8;;9.8;23.98;0;0;0;0;0;0;0;104;2;2;43
847828377;35697894;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;39.3;;14.3;13.19;0;0;0;0;0;0;0;25;1;1;138
209731665;35698292;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.4;;2.4;38.58;0;0;0;0;0;0;0;85;4;5;4
209761556;35705358;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.2;;2.2;25.18;0;0;0;0;0;0;0;78;2;2;24
209728963;35704140;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;29.2;;4.2;21.80;0;0;0;0;0;0;0;24;2;2;11
199569941;35705677;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.7;;9.7;11.99;0;0;0;0;0;0;0;14;1;1;2
199572251;35700930;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;35.5;;10.5;11.99;0;0;0;0;0;0;0;30;1;2;29
261996782;35698159;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;28.3;;3.3;23.98;0;0;0;0;0;0;0;7;2;2;13
967325219;36877433;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;40.4;;15.4;13.19;0;0;0;0;0;0;0;13;1;1;52
200166497;35281617;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.1;;9.1;10.90;0;0;0;0;0;0;0;95;1;1;3
964647367;36873596;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;33.4;;8.4;21.80;0;0;0;0;0;0;0;9;2;2;5
200165997;35699209;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;25.4;;0.4;13.19;0;0;0;0;0;0;0;31;1;2;7
209655401;35699209;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;28.1;;3.1;23.98;0;0;0;0;0;1;0;16;2;4;4
326847844;35282981;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;41.7;;16.7;10.90;0;0;0;0;0;1;0;31;1;2;10
199330543;35698011;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;32.8;;7.8;21.36;0;0;0;0;0;0;0;31;2;10;1
180939063;35698011;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.6;;9.6;11.75;0;0;0;0;0;0;0;23;1;1;7
199570101;35698011;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;32.5;;7.5;12.93;0;0;0;0;0;0;0;34;1;1;3
192228701;35706311;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;34.6;;9.6;32.80;0;0;0;0;0;0;0;46;4;8;8
199565916;35706004;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;30.9;;5.9;11.75;0;0;0;0;0;0;0;6;1;2;3
498770580;35700057;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.5;;12.5;21.80;0;0;0;0;0;0;0;42;2;5;5
326847245;35699129;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;40.3;;15.3;10.90;0;0;0;0;0;0;0;134;1;1;3
859991118;35698099;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;31.6;;6.6;21.80;0;0;0;0;0;0;0;71;2;2;1
200162877;35701146;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;37.5;;12.5;11.99;0;0;0;0;0;0;0;27;1;1;1
216461559;35698882;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;27.1;;2.1;13.19;0;0;0;0;0;0;0;118;1;1;3
216459685;35698927;🟤 бордовый;убрать;ноль заказов ВЕЗДЕ и ноль корзины при расходе;7.30;36.0;;11.0;13.19;0;0;0;0;0;0;0;46;1;1;11
