# oz_acc2: неделя 10.08–16.08 против 03.08–09.08; органика — неделя 03.08 (лаг Ozon); шаг ±10 %, ДРР-предел 15.0 %, пол 6.0 ₽
tier,action,sku,offer_id,name,camp,bid,bid_new,d_bid,ceiling,headroom,margin_safe,our_price,cr_used,cr_src,w_views,w_clicks,w_spend,w_orders,w_rev,cpc,ctr,drr,p_clicks,p_spend,p_orders,p_cpc,o_pos,op_pos,d_pos,o_views,d_org_views,o_gmv,o_demand,ph_best,ph_top10,ph_n,qty_w,rev_w,qty_p,qty_all,c_clicks,c_spend,c_orders,ms_stock,free_fbo,reason
watch,hold,1822896702,0129NQMULY5E,"Картридж DS BCI-24 для принтеров Canon SmartBase MP360, SmartBase-MP370, BJC-2000, BJC 2100, BJ i250, BJ i320 цветной",Все,8.0,8.0,0.0,4.5,-3.5,12.8,956.0,0.06,справочная,92,4,31.39,0.0,0.0,7.8,4.35,,2,18.58,0.0,9.3,55.0000000000000000,46.0000000000000000,9.0,74,19,0,92,13,0,15,0,0,0,1,7,57.02,0.0,0,0,"кликов за неделю 4 (за всё время 7), расход 31 ₽ (накоплено 57 ₽) — судить не о чем, наблюдаем"
watch,hold,1883113924,1219IJ99QWDA,"Картридж DS LC525XLC для принтеров Brother DCP-J100, DCP J105, MFC-J200 голубой",Все,8.0,8.0,0.0,0.2,-7.8,5.4,669.0,0.06,справочная,457,5,30.62,0.0,0.0,6.1,1.09,,2,15.20,0.0,7.6,102.0000000000000000,40.0000000000000000,62.0,32,-6,0,78,7,2,15,0,0,0,1,7,45.82,0.0,0,0,"кликов за неделю 5 (за всё время 7), расход 31 ₽ (накоплено 46 ₽) — судить не о чем, наблюдаем"
bordeaux,floor,1822904863,0191BBJ3C0RQ,"Картридж DS T1284 для принтеров Epson Stylus Office BX305 F, BX305fw, BX625, Stylus S22 желтый",Все,8.0,6.0,-2.0,2.6,-5.4,10.5,784.0,0.06,справочная,49,4,30.56,0.0,0.0,7.6,8.16,,0,0.0,0.0,,98.0000000000000000,111.0000000000000000,-13.0,16,7,0,29,31,0,13,0,0,0,0,4,30.56,0.0,0,0,"ни одной продажи за всю доступную историю (не только реклама): 4 кликов, 31 ₽ рекламы впустую. В пол и на снятие"
bordeaux,floor,1999612079,6035BB3TABNJ,"Картридж DS TN-2375 для принтеров Brother HL-L2300, HL L2305, HLL2320, HL-L2340, HLL2360 черный",Все,8.0,6.0,-2.0,16.4,8.4,17.5,3277.0,0.04,справочная,168,4,30.41,0.0,0.0,7.6,2.38,,2,14.23,0.0,7.1,38.0000000000000000,53.0000000000000000,-15.0,45,22,0,245,3,2,14,0,0,0,0,6,44.64,0.0,0,0,"ни одной продажи за всю доступную историю (не только реклама): 6 кликов, 45 ₽ рекламы впустую. В пол и на снятие"
bordeaux,floor,1885405023,0983OENC5Q23,"Картридж DS 43979102 для принтеров OKI B410, B430, B440, MB460, MB470 черный",Все,8.0,6.0,-2.0,6.3,-1.7,12.0,1814.0,0.05,справочная,485,3,30.35,0.0,0.0,10.1,0.62,,1,8.36,0.0,8.4,48.0000000000000000,47.0000000000000000,1.0,25,12,0,33,2,2,15,0,0,0,0,4,38.71,0.0,0,0,"ни одной продажи за всю доступную историю (не только реклама): 4 кликов, 39 ₽ рекламы впустую. В пол и на снятие"
bordeaux,floor,1822942610,0498MLYQ272L,"Картридж DS T0552 для принтеров Epson Stylus Photo R240, Stylus Photo R245 голубой",Все,8.0,6.0,-2.0,4.1,-3.9,12.5,916.0,0.06,справочная,276,4,30.24,0.0,0.0,7.6,1.45,,10,80.41,0.0,8.0,62.0000000000000000,34.0000000000000000,28.0,38,9,0,50,10,1,6,0,0,0,0,24,189.48,0.0,0,0,"ни одной продажи за всю доступную историю (не только реклама): 24 кликов, 189 ₽ рекламы впустую. В пол и на снятие"
watch,hold,1822907770,0224MYEI7MX5,Картридж DS C-EXV6 для принтеров Canon NP 7161 черный,Все,8.0,8.0,0.0,20.2,12.2,17.7,3974.0,0.04,справочная,20,2,29.65,0.0,0.0,14.8,10.0,,0,0.0,0.0,,44.0000000000000000,85.0000000000000000,-41.0,2,-6,0,2,,0,0,0,0,0,0,2,29.65,0.0,0,0,"кликов за неделю 2 (за всё время 2), расход 30 ₽ (накоплено 30 ₽) — судить не о чем, наблюдаем"
watch,hold,1822904407,0169ILX8ZV1U,"Картриджи DS CB540A-CB543A для принтеров HP Color LaserJet CM1300, LJ-CM1312, LJ CP1210, LJCP1215, LJ CP1510, LJCP1515, LJ-CP1518",Все,8.0,8.0,0.0,10.9,2.9,10.3,10278.0,0.02,справочная,61,2,29.17,2.0,20611.0,14.6,3.28,0.1,0,0.0,0.0,,65.0000000000000000,56.0000000000000000,9.0,18,-3,0,34,10,1,14,2,20611.0000,0,3,2,29.17,2.0,0,0,"кликов за неделю 2 (за всё время 2), расход 29 ₽ (накоплено 29 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180128,1458HA6NKXG9,"Картридж DS PGI-470XLBk для принтеров Canon Pixma MG5740, Pixma MG6840 черный",Все,11.0,11.0,0.0,2.5,-8.5,10.7,717.0,0.06,справочная,243,3,29.04,0.0,0.0,9.7,1.23,,5,51.65,1.0,10.3,55.0000000000000000,47.0000000000000000,8.0,74,-14,0,90,5,1,15,0,0,1,11,10,100.03,1.0,0,0,"кликов за неделю 3 (за всё время 10), расход 29 ₽ (накоплено 100 ₽) — судить не о чем, наблюдаем"
bordeaux,floor,2241696211,5704ZJ1NH6HH,"Картридж DS TN-1070 для принтеров Avision AM30A MFP, AP30A черный",от 0 до 3000,12.0,6.0,-6.0,20.1,8.1,16.5,4367.0,0.04,справочная,55,3,28.85,0.0,0.0,9.6,5.45,,5,48.03,0.0,9.6,24.0000000000000000,23.0000000000000000,1.0,52,22,0,3223,2,3,13,0,0,0,0,9,82.41,0.0,0,0,"ни одной продажи за всю доступную историю (не только реклама): 9 кликов, 82 ₽ рекламы впустую. В пол и на снятие"
watch,hold,1883108656,4312F44HK3QD,"Картриджи DS TN-328K-TN-328C для принтеров Konica Minolta Bizhub C250i, C300i, C360i",10000-500000,12.0,12.0,0.0,22.1,10.1,9.8,23054.0,0.02,справочная,83,2,28.77,0.0,0.0,14.4,2.41,,5,59.82,0.0,12.0,36.0000000000000000,20.0000000000000000,16.0,182,70,0,3544,2,3,8,0,0,0,3,12,127.28,0.0,0,0,"кликов за неделю 2 (за всё время 12), расход 29 ₽ (накоплено 127 ₽) — судить не о чем, наблюдаем"
watch,hold,1873143362,4838OO2XNCXV,"Картриджи DS 712 для принтеров HP DesignJet Studio, DJ Studio Steel, DJ T210, DJ T230",10000-500000,12.0,12.0,0.0,34.4,22.4,12.1,24195.0,0.02,справочная,127,3,28.26,2.0,41412.0,9.4,2.36,0.1,0,0.0,0.0,,,111.0000000000000000,,0,-36,0,0,,0,0,2,41412.0000,0,4,3,28.26,2.0,0,0,"кликов за неделю 3 (за всё время 3), расход 28 ₽ (накоплено 28 ₽) — судить не о чем, наблюдаем"
watch,hold,1805535579,4485HIDFWRXT,Картриджи DS CTL-1100XK - CTL-1100XY,Все,10.0,10.0,0.0,116.6,106.6,47.8,13617.0,0.02,справочная,34,2,27.82,0.0,0.0,13.9,5.88,,2,20.72,0.0,10.4,165.0000000000000000,50.0000000000000000,115.0,71,22,0,3656,11,0,15,0,0,0,2,4,48.54,0.0,0,0,"кликов за неделю 2 (за всё время 4), расход 28 ₽ (накоплено 49 ₽) — судить не о чем, наблюдаем"
watch,hold,2699040524,6456RNAWZQW0,"Чернила DS 115PBK для принтеров Epson EcoTank L8160, EcoTank L8180 фото-черный",3000-5000,13.0,13.0,0.0,0.0,-13.0,-25.0,640.0,0.06,справочная,178,4,27.78,1.0,650.0,6.9,2.25,4.3,0,0.0,0.0,,98.0000000000000000,71.0000000000000000,27.0,104,30,0,4151,16,0,15,1,650.0000,0,9,6,46.00,2.0,0,0,"кликов за неделю 4 (за всё время 6), расход 28 ₽ (накоплено 46 ₽) — судить не о чем, наблюдаем"
watch,hold,1873184444,0796XHMFN07W,"Картридж DS 177XL для принтеров HP PhotoSmart 3110, PhotoSmart 3200 черный",Все,8.0,8.0,0.0,6.8,-1.2,15.3,1312.0,0.05,справочная,105,2,26.79,0.0,0.0,13.4,1.9,,1,6.75,1.0,6.8,93.0000000000000000,143.0000000000000000,-50.0,34,10,0,47,6,2,15,0,0,1,1,4,41.22,1.0,0,0,"кликов за неделю 2 (за всё время 4), расход 27 ₽ (накоплено 41 ₽) — судить не о чем, наблюдаем"
watch,hold,1888929362,4771I1OM9Z2L,"Картридж DS M21-750595WT для принтеров Brady BMP 21-LAB, BMP 21-PLUS",Все,9.0,9.0,0.0,18.1,9.1,17.9,3504.0,0.04,справочная,65,3,26.46,0.0,0.0,8.8,4.62,,1,8.3,0.0,8.3,45.0000000000000000,32.0000000000000000,13.0,36,2,0,69,2,2,15,0,0,0,3,4,34.76,0.0,0,0,"кликов за неделю 3 (за всё время 4), расход 26 ₽ (накоплено 35 ₽) — судить не о чем, наблюдаем"
bordeaux,floor,2054280719,5994HC9WIL69,"Лента DS K5DBF для принтеров Epson LabelWorks 1000P, LW 400, LW 600P, LW 700, LW-900, LW K400, LW Z700",Все,7.0,6.0,-1.0,13.7,6.7,17.5,2734.0,0.04,справочная,315,4,26.25,0.0,0.0,6.6,1.27,,4,24.47,0.0,6.1,82.0000000000000000,49.0000000000000000,33.0,40,13,0,56,10,1,13,0,0,0,0,8,50.72,0.0,0,0,"ни одной продажи за всю доступную историю (не только реклама): 8 кликов, 51 ₽ рекламы впустую. В пол и на снятие"
watch,hold,1822941597,0481TTNVZFZZ,"Картридж DS T036 для принтеров Epson Stylus C42 C42S, StylusC42SX черный",Все,8.0,8.0,0.0,5.4,-2.6,14.5,1136.0,0.05,справочная,427,4,26.18,0.0,0.0,6.5,0.94,,5,48.93,0.0,9.8,46.0000000000000000,50.0000000000000000,-4.0,72,-51,0,226,3,4,11,0,0,0,3,12,93.36,0.0,0,0,"кликов за неделю 4 (за всё время 12), расход 26 ₽ (накоплено 93 ₽) — судить не о чем, наблюдаем"
watch,hold,1883152628,1998G3GVB2RX,"Фотобарабан DS DR-512CMY DU для принтеров Konica Minolta Bizhub C224, Bizhub C284",Все,8.0,8.0,0.0,13.4,5.4,11.6,10168.0,0.02,справочная,14,3,25.69,0.0,0.0,8.6,21.43,,0,0.0,0.0,,66.0000000000000000,168.0000000000000000,-102.0,4,-2,0,4,,0,0,0,0,0,0,3,25.69,0.0,0,0,"кликов за неделю 3 (за всё время 3), расход 26 ₽ (накоплено 26 ₽) — судить не о чем, наблюдаем"
watch,hold,1822896190,0131F1TIOM6H,"Картридж DS CLI-521BK для принтеров Canon Pixma iP3600, Pixma iP4600 черный",Все,8.0,8.0,0.0,0.3,-7.7,6.0,583.0,0.06,справочная,37,3,25.42,0.0,0.0,8.5,8.11,,0,0.0,0.0,,114.0000000000000000,63.0000000000000000,51.0,21,6,0,126,31,0,3,0,0,0,0,3,25.42,0.0,0,0,"кликов за неделю 3 (за всё время 3), расход 25 ₽ (накоплено 25 ₽) — судить не о чем, наблюдаем"
bordeaux,floor,1883152817,4843N7EFOFTB,Картридж DS T46S5 для принтеров Epson SureColor P700 светло-голубой,Все,8.0,6.0,-2.0,21.1,13.1,12.4,9518.0,0.03,справочная,199,3,25.29,0.0,0.0,8.4,1.51,,0,0.0,0.0,,47.0000000000000000,29.0000000000000000,18.0,32,11,0,305,4,3,15,0,0,0,0,4,32.58,0.0,0,0,"ни одной продажи за всю доступную историю (не только реклама): 4 кликов, 33 ₽ рекламы впустую. В пол и на снятие"
watch,hold,1822892596,0141ZWXURVBN,"Картриджи DS CLI-521 для принтеров Canon Pixma iP3600, Pixma iP4600",от 0 до 3000,12.0,12.0,0.0,11.3,-0.7,16.5,1967.0,0.05,справочная,40,2,25.17,0.0,0.0,12.6,5.0,,0,0.0,0.0,,,86.0000000000000000,,0,-11,0,0,,0,0,0,0,0,0,2,25.17,0.0,0,0,"кликов за неделю 2 (за всё время 2), расход 25 ₽ (накоплено 25 ₽) — судить не о чем, наблюдаем"
watch,hold,1873142951,1269E89NUUQW,"Картриджи DS T0791-T0796 для принтеров Epson Stylus Photo 1400, Stylus Photo 1500W набор cmyk lclm",Все,8.0,8.0,0.0,18.4,10.4,18.3,3451.0,0.04,справочная,85,3,25.12,0.0,0.0,8.4,3.53,,3,18.67,0.0,6.2,,70.0000000000000000,,0,-37,0,0,,0,0,0,0,0,1,7,51.35,0.0,0,0,"кликов за неделю 3 (за всё время 7), расход 25 ₽ (накоплено 51 ₽) — судить не о чем, наблюдаем"
watch,hold,1822916872,0308DIURBSZ9,"Картридж DS 135 для принтеров HP DeskJet 460c, DeskJet460cb, OfficeJet 100, OfficeJet 150, PhotoSmart 2573, PhotoSmart 2575, PSC-1513, PSC1613 цветной",от 0 до 3000,12.0,12.0,0.0,21.7,9.7,18.3,4077.0,0.04,справочная,59,2,24.73,0.0,0.0,12.4,3.39,,0,0.0,0.0,,145.0000000000000000,142.0000000000000000,3.0,28,8,0,776,23,0,15,0,0,0,0,2,24.73,0.0,0,0,"кликов за неделю 2 (за всё время 2), расход 25 ₽ (накоплено 25 ₽) — судить не о чем, наблюдаем"
watch,hold,2241828180,5297J0VZKXC5,"Лента DS S0720570 для принтеров Dymo Label Manager 160, LM 210D, LM 280, LM 420P, LM 500TS, LM PnP, Rhino 5200, Rhino Pro 4200",от 0 до 3000,12.0,12.0,0.0,12.0,0.0,17.6,1911.0,0.05,справочная,84,2,24.58,0.0,0.0,12.3,2.38,,0,0.0,0.0,,82.0000000000000000,54.0000000000000000,28.0,43,-2,0,83,9,1,10,0,0,0,0,2,24.58,0.0,0,0,"кликов за неделю 2 (за всё время 2), расход 25 ₽ (накоплено 25 ₽) — судить не о чем, наблюдаем"
watch,hold,1916294321,5425EYI3ZC7S,"Фотобарабан DS DR-316K для принтеров Konica Minolta Bizhub C250i, C300i, C360i черный",10000-500000,12.0,12.0,0.0,19.1,7.1,9.7,20334.0,0.02,справочная,45,2,24.22,0.0,0.0,12.1,4.44,,0,0.0,0.0,,56.0000000000000000,31.0000000000000000,25.0,28,-8,0,34,28,0,2,0,0,0,1,3,25.22,0.0,0,0,"кликов за неделю 2 (за всё время 3), расход 24 ₽ (накоплено 25 ₽) — судить не о чем, наблюдаем"
watch,hold,1822913892,0328RGEUTSOV,"Картридж DS 178XL для принтеров HP DeskJet 3070A, PhotoSmart 5510, PhotoSmart5515 черный",от 0 до 3000,14.0,14.0,0.0,0.8,-13.2,6.5,850.0,0.06,справочная,160,1,24.19,0.0,0.0,24.2,0.62,,4,39.29,0.0,9.8,73.0000000000000000,74.0000000000000000,-1.0,152,43,0,739,17,0,15,1,750.0000,0,16,5,63.48,0.0,0,0,"кликов за неделю 1 (за всё время 5), расход 24 ₽ (накоплено 63 ₽) — судить не о чем, наблюдаем"
watch,hold,1873191075,0979HTWPSCKR,"Картриджи DS №970XL-971XL для принтеров HP Officejet Pro X451dw, Officejet Pro X476dw",Все,8.0,8.0,0.0,25.6,17.6,14.7,13177.0,0.02,справочная,49,3,23.86,0.0,0.0,8.0,6.12,,1,9.26,0.0,9.3,74.0000000000000000,35.0000000000000000,39.0,17,4,0,19,6,1,15,0,0,0,1,4,33.12,0.0,0,0,"кликов за неделю 3 (за всё время 4), расход 24 ₽ (накоплено 33 ₽) — судить не о чем, наблюдаем"
watch,hold,2929331436,6733L93SWDSD,"Заправочный комплект DS PG-440 для принтеров Canon Pixma MG2140, PixmaMG2240 черный",Все,7.0,7.0,0.0,11.8,4.8,17.6,2341.0,0.04,справочная,262,3,23.85,0.0,0.0,8.0,1.15,,4,28.29,0.0,7.1,79.0000000000000000,110.0000000000000000,-31.0,50,-3,0,3453,2,2,15,0,0,0,1,12,86.80,0.0,0,0,"кликов за неделю 3 (за всё время 12), расход 24 ₽ (накоплено 87 ₽) — судить не о чем, наблюдаем"
bordeaux,floor,2241667105,5754SZGWIJ5B,"Картридж DS TK-101A для принтеров Bulat P1024, TK-101A, WT2K черный",5000-10000,12.0,6.0,-6.0,17.9,5.9,12.5,11922.0,0.02,справочная,254,3,23.12,0.0,0.0,7.7,1.18,,1,12.45,0.0,12.4,45.0000000000000000,37.0000000000000000,8.0,101,2,0,1106,28,0,8,0,0,0,0,4,35.57,0.0,0,0,"ни одной продажи за всю доступную историю (не только реклама): 4 кликов, 36 ₽ рекламы впустую. В пол и на снятие"
watch,hold,1916292399,5430YB1DVVAI,"Картриджи DS 305XL для принтеров HP DeskJet 2120, DeskJet 2320, ENVY 6010, ENVY 6020",5000-10000,12.0,12.0,0.0,19.8,7.8,12.5,13168.0,0.02,справочная,42,2,22.93,0.0,0.0,11.5,4.76,,0,0.0,0.0,,114.0000000000000000,103.0000000000000000,11.0,18,-3,0,25,20,0,2,0,0,0,0,2,22.93,0.0,0,0,"кликов за неделю 2 (за всё время 2), расход 23 ₽ (накоплено 23 ₽) — судить не о чем, наблюдаем"
watch,hold,1885391161,4538HJZXKYXE,"Картридж DS 305XL для принтеров HP DeskJet 2120, DeskJet 2320, ENVY 6010, ENVY 6020 цветной",3000-5000,12.0,12.0,0.0,23.3,11.3,15.4,7452.0,0.03,справочная,44,2,22.61,0.0,0.0,11.3,4.55,,0,0.0,0.0,,177.0000000000000000,162.0000000000000000,15.0,23,-19,0,196,29,0,5,0,0,0,0,2,22.61,0.0,0,0,"кликов за неделю 2 (за всё время 2), расход 23 ₽ (накоплено 23 ₽) — судить не о чем, наблюдаем"
watch,hold,1999658187,6000H2X7UYPC,"Лента DS TZE632 для принтеров Brother PT-D210, PT D210VP, PTD450VP, PT-D600VP, PTE110VP, PT E300VP",Все,8.0,8.0,0.0,11.3,3.3,18.1,2153.0,0.04,справочная,55,3,22.51,0.0,0.0,7.5,5.45,,0,0.0,0.0,,121.0000000000000000,70.0000000000000000,51.0,20,0,0,17,10,1,15,0,0,0,0,3,22.51,0.0,0,0,"кликов за неделю 3 (за всё время 3), расход 23 ₽ (накоплено 23 ₽) — судить не о чем, наблюдаем"
watch,hold,1873186597,0838P2EY3O2M,"Картридж DS T1711 для принтеров Epson Expression Home XP-103, XP 203, XP207, XP-303, XP306, XP 313, XP 33, XP403 XP413 XP 423 черный",Все,6.0,6.0,0.0,0.4,-5.6,6.2,602.0,0.06,справочная,120,2,22.34,0.0,0.0,11.2,1.67,,2,6.22,0.0,3.1,61.0000000000000000,45.0000000000000000,16.0,98,16,0,940,9,2,12,0,0,0,1,8,56.59,0.0,0,2,"кликов за неделю 2 (за всё время 8), расход 22 ₽ (накоплено 57 ₽) — судить не о чем, наблюдаем"
watch,hold,1873184308,5384JCQ5QQB7,"Картридж DS 055H BK для принтеров Canon i-SENSYS MF 741, MF 743 черный",Все,8.0,8.0,0.0,18.5,10.5,14.9,4681.0,0.04,справочная,37,3,22.17,0.0,0.0,7.4,8.11,,0,0.0,0.0,,75.0000000000000000,115.0000000000000000,-40.0,8,1,0,8,5,1,7,0,0,0,0,3,22.17,0.0,0,0,"кликов за неделю 3 (за всё время 3), расход 22 ₽ (накоплено 22 ₽) — судить не о чем, наблюдаем"
watch,hold,1883188782,4143A8DBX2E8,"Картридж DS №963XL для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 9013 голубой",Все,8.0,8.0,0.0,18.4,10.4,18.3,3451.0,0.04,справочная,57,3,22.05,0.0,0.0,7.4,5.26,,0,0.0,0.0,,103.0000000000000000,52.0000000000000000,51.0,17,-12,0,6804,12,0,15,0,0,0,0,3,22.05,0.0,0,0,"кликов за неделю 3 (за всё время 3), расход 22 ₽ (накоплено 22 ₽) — судить не о чем, наблюдаем"
watch,hold,1822920431,0375Y66LAH9F,"Картриджи DS 716 для принтеров Canon i-SENSYS LBP-5050, MF-8030CN, MF8040CN, MF-8050CN, MF8080CW",Все,8.0,8.0,0.0,10.6,2.6,11.8,5206.0,0.03,справочная,67,3,21.80,0.0,0.0,7.3,4.48,,4,22.32,1.0,5.6,,77.0000000000000000,,0,-36,0,0,,0,0,0,0,1,4,8,50.89,1.0,0,0,"кликов за неделю 3 (за всё время 8), расход 22 ₽ (накоплено 51 ₽) — судить не о чем, наблюдаем"
watch,hold,1822916318,0341PT73861A,"Картриджи DS 940XL для принтеров HP OfficeJet Pro 8000, OfficeJet Pro 8500",Все,9.0,9.0,0.0,16.4,7.4,14.3,4405.0,0.04,справочная,172,2,21.39,1.0,3542.0,10.7,1.16,0.6,0,0.0,0.0,,96.0000000000000000,31.0000000000000000,65.0,18,-32,0,25,3,1,10,2,7084.0000,0,5,5,42.43,1.0,0,0,"кликов за неделю 2 (за всё время 5), расход 21 ₽ (накоплено 42 ₽) — судить не о чем, наблюдаем"
watch,hold,1873179632,0894HM2PG07T,"Картридж DS 655BK для принтеров HP DeskJet Ink Advantage 4625, DJ 3525, DJ 4615, DJ 5525, DJ 6525 черный",Все,7.0,7.0,0.0,3.6,-3.4,11.9,870.0,0.06,справочная,145,3,20.88,0.0,0.0,7.0,2.07,,1,6.92,0.0,6.9,113.0000000000000000,218.0000000000000000,-105.0,40,15,0,67,6,1,15,0,0,0,0,4,27.80,0.0,0,0,"кликов за неделю 3 (за всё время 4), расход 21 ₽ (накоплено 28 ₽) — судить не о чем, наблюдаем"
watch,hold,1873146254,2306Q094R1C1,"Картриджи DS 045H для принтеров Canon i-SENSYS LBP-611, LBP613, MF631cn, MF633Cdw",3000-5000,13.0,13.0,0.0,18.9,5.9,14.3,10159.0,0.02,справочная,37,1,20.86,0.0,0.0,20.9,2.7,,1,2.02,0.0,2.0,,44.0000000000000000,,0,-94,0,0,,0,0,0,0,0,2,6,77.52,0.0,0,0,"кликов за неделю 1 (за всё время 6), расход 21 ₽ (накоплено 78 ₽) — судить не о чем, наблюдаем"
