account,sku,offer_id,name,campaign,bid_now,bid_new,ceiling,margin_pct,qty_90d,revenue_90d
oz_acc1,4489623389,13122,Картридж для Lexmark MX310dn,Эксперимент1,8.0,24,102.0,31.3,1,3825
oz_acc2,1873184567,0899P40HWC4U,Картриджи DS T7011-T7014 для принтеров Epson WF Pro WP-4015D,Все,9.0,27,109.4,31.2,1,3821
oz_acc2,1873228100,5240W4M2ZT2N,"Картридж DS 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF",Все,10.0,30,125.7,30.4,1,3817
oz_acc1,2909352668,6611,Фотобарабан + картридж DR-2335 DU+TN-2375X для принтеров Bro,Эксперимент1,8.0,24,137.3,32.5,1,3811
oz_acc1,653324821,0265,"Картридж CLT-K409S для принтеров Samsung CLP-310, CLP 315, C",Эксперимент1,8.0,24,112.5,35.7,1,3806
oz_acc2,1822597439,0038H7SBGBAA,"Картриджи DS PGI-2400XL для принтеров Canon MAXIFY iB4040, i",Все,8.0,24,119.8,31.9,1,3805
oz_acc1,2509957954,5589,"Картридж TN-2480 для принтеров Brother DCP-L2550DW, HL-L2370",от 1000-2000,12.0,23,66.6,32.9,2,3804
oz_acc1,1855059066,5704,"Картридж TN-1070 для принтеров Avision AM30A MFP, AP30A черн",от 2000 до 5000,13.0,38,109.9,30.8,1,3801
oz_acc1,1855059066,5704,"Картридж TN-1070 для принтеров Avision AM30A MFP, AP30A черн",Эксперимент1,8.0,24,109.9,30.8,1,3801
oz_acc1,873313091,3537,"Картридж TN-910Y для принтеров Brother и HL-L9310, MFC-L9570",Эксперимент1,8.0,14,38.9,31.8,1,3792
oz_acc2,1883223475,0848VSBZD5U1,"Картриджи DS LC-1000 для принтеров Brother DCP-130C, DCP 150",Все,7.0,21,71.0,33.8,2,3778
oz_acc2,1883223475,0848VSBZD5U1,"Картриджи DS LC-1000 для принтеров Brother DCP-130C, DCP 150",от 0 до 3000,10.0,25,71.0,33.8,2,3778
oz_acc1,874376449,4391,"Картриджи №711 х 3 шт для принтеров HP DesignJet T120, DJ-T1",от 2000 до 5000,12.0,36,142.9,34.1,1,3762
oz_acc1,873319973,3906,Картридж TK-7125 для принтеров Kyocera TASKalfa 3212i черный,от 2000 до 5000,13.0,39,128.6,31.0,1,3759
oz_acc2,1873181816,3522QIGTOZAK,Картриджи DS T9441-T9444 для принтеров Epson WorkForce Pro C,Все,8.0,15,42.3,29.3,1,3745
oz_acc2,1873180457,5419GEEB2CZ5,"Картридж DS 067H C для принтеров Canon i-SENSYS LBP631CW, LB",Все,8.0,24,130.1,35.3,1,3742
oz_acc2,1873184234,5421ICA2YRC5,"Картридж DS 067H Y для принтеров Canon i-SENSYS LBP631CW, LB",Все,9.0,27,126.3,35.3,1,3741
oz_acc1,3497826346,0424,"Картридж C6625A (17) для принтеров HP DeskJet 845c, DeskJet ",от 2000 до 5000,13.0,27,77.3,37.1,1,3729
oz_acc1,3497826346,0424,"Картридж C6625A (17) для принтеров HP DeskJet 845c, DeskJet ",Эксперимент1,8.0,24,77.3,37.1,1,3729
oz_acc2,1885402567,3906I5WZRQ8F,Картридж DS TK-7125 для принтеров Kyocera TASKalfa 3212i чер,Все,8.0,11,30.6,28.5,1,3726
oz_acc1,653450896,2412,"Картридж TK-8115C для принтеров Kyocera и Ecosys M8124cidn, ",от 2000 до 5000,12.0,36,110.1,32.9,1,3716
oz_acc1,4507507679,29784,Картридж для Ricoh Aficio SP210,от 2000 до 5000,12.0,36,128.1,34.4,1,3709
oz_acc1,4507507679,29784,Картридж для Ricoh Aficio SP210,Эксперимент1,8.0,24,128.1,34.4,1,3709
oz_acc1,4463323479,04355,Картридж для Canon iR-3225Ne,от 2000 до 5000,12.0,36,129.2,30.2,1,3698
oz_acc1,4463323479,04355,Картридж для Canon iR-3225Ne,Эксперимент1,8.0,16,45.4,30.2,1,3698
oz_acc1,4489623899,13171,Картридж для OKI MB491dn B431dn,от 2000 до 5000,12.0,36,111.3,32.9,1,3698
oz_acc1,4489623899,13171,Картридж для OKI MB491dn B431dn,Эксперимент1,8.0,24,111.3,32.9,1,3698
oz_acc1,4515703538,34413,Картридж для Epson WorkForce Pro M5799,от 2000 до 5000,12.0,36,130.3,36.5,1,3698
oz_acc1,4515703538,34413,Картридж для Epson WorkForce Pro M5799,Эксперимент1,8.0,24,130.3,36.5,1,3698
oz_acc1,930641838,1073,"Картридж 006R01160 для принтеров Xerox WorkCentre 5330, WC 5",от 2000 до 5000,12.0,36,113.7,31.7,1,3679
oz_acc2,1916273453,4611L30FKBJ2,"Лента DS S0720680 для принтеров Dymo 3500, LM 100+, LM 150, ",Все,8.0,11,31.4,30.7,2,3668
oz_acc2,1883138955,2949V023Y7E6,"Картридж DS TN-323 для принтеров Konica Minolta Bizhub 227, ",Все,9.0,27,109.5,29.4,1,3649
oz_acc1,4504237691,24101,Картридж для Kyocera Ecosys M4125idn,от 2000 до 5000,12.0,20,58.0,30.7,1,3643
oz_acc1,4504237691,24101,Картридж для Kyocera Ecosys M4125idn,Эксперимент1,8.0,20,58.0,30.7,1,3643
oz_acc2,1873183793,5420EFYQ25AC,"Картридж DS 067H M для принтеров Canon i-SENSYS LBP631CW, LB",Все,9.0,27,126.3,35.3,1,3642
oz_acc1,2999103654,3087,"Картриджи 903XL для принтеров HP OfficeJet 6950, OfficeJet P",Пустые РК,12.0,26,75.6,34.2,1,3640
oz_acc1,1719284167,5722,"Картридж 006R04369 для принтеров Xerox C310, C315 голубой",от 2000 до 5000,13.0,39,113.2,33.5,1,3628
oz_acc1,870872445,2362,"Картридж CF412X для принтеров HP LJ Color Pro M377dw, M452dn",Эксперимент1,9.0,27,119.7,31.6,1,3628
oz_acc1,863385918,3789,"Картридж W1331X для принтеров HP Laser 408 dn, Laser 432 fdn",от 2000 до 5000,12.0,36,112.4,31.4,1,3627
oz_acc1,4515704247,34481,Картридж для Canon i-SENSYS LBP-223 dw,от 2000 до 5000,12.0,36,102.1,30.6,1,3624
oz_acc1,4515704247,34481,Картридж для Canon i-SENSYS LBP-223 dw,Эксперимент1,8.0,24,102.1,30.6,1,3624
oz_acc2,1822942449,0501SVNWUXNZ,"Картридж DS 12036SE для принтеров Lexmark E120, E120n черный",Все,8.0,24,118.9,29.9,1,3624
oz_acc1,1897483933,5877,"Картридж TN-2590XL для принтеров Brother DCP-L2600D, DCP L26",Эксперимент1,8.0,24,84.1,35.6,1,3618
oz_acc1,1574458195,5488,"Картридж 069 BK для принтеров Canon и i-SENSYS LBP673Cdw, MF",от 2000 до 5000,15.0,45,131.3,32.9,1,3616
oz_acc1,1574458195,5488,"Картридж 069 BK для принтеров Canon и i-SENSYS LBP673Cdw, MF",Эксперимент1,11.0,33,131.3,32.9,1,3616
oz_acc1,4527402470,54462,Картридж для Kyocera ECOSYS MA5500ifx,от 2000 до 5000,12.0,36,122.5,32.3,1,3616
oz_acc1,4527402470,54462,Картридж для Kyocera ECOSYS MA5500ifx,Эксперимент1,8.0,24,122.5,32.3,1,3616
oz_acc1,863393880,0080,Картриджи T1281-T1284 для принтеров Epson Stylus Office BX30,от 2000 до 5000,10.0,26,75.0,35.3,2,3614
oz_acc2,1883148009,5340YNG686UM,"Картридж DS 106R01159 для принтеров Xerox Phaser 3117, Phase",Все,9.0,27,113.2,32.8,1,3603
oz_acc2,1883148009,5340YNG686UM,"Картридж DS 106R01159 для принтеров Xerox Phaser 3117, Phase",от 0 до 3000,13.0,39,113.2,32.8,1,3603
oz_acc2,1883142076,2360H44WHV6H,"Картридж DS CF410X для принтеров HP LJ Color Pro M377dw, M45",Все,8.0,20,55.7,28.1,1,3599
oz_acc1,904483849,4483,Картридж CTL-1100XM пурпурный,Эксперимент1,8.0,24,125.9,34.0,1,3586
oz_acc1,3557210632,6806,"Картридж W1510A для принтеров HP LaserJet Pro 4003dn, LJ Pro",Эксперимент1,8.0,24,97.6,31.3,1,3578
oz_acc2,1885392332,1569X070OPPT,"Картридж DS 70 для принтеров HP DesignJet Z2100, DJ Z3100, D",Все,8.0,24,130.5,31.0,1,3576
oz_acc1,864225492,1036,"Картридж SP3400 для принтеров Ricoh и 3410DN, SP 3500, SP 35",от 2000 до 5000,12.0,36,110.8,33.0,1,3570
oz_acc1,864225492,1036,"Картридж SP3400 для принтеров Ricoh и 3410DN, SP 3500, SP 35",Эксперимент1,8.0,24,110.8,33.0,1,3570
oz_acc2,2633491660,6367G8ELD57X,"Чернила DS GT53XL для принтеров HP Ink Tank 115, Ink Tank 31",Все,8.0,11,32.4,32.1,2,3554
oz_acc1,4451975138,020031,Картридж для HP DeskJet F2187,Эксперимент1,8.0,16,45.2,33.7,1,3550
oz_acc1,652454545,0975,"Картридж 970XL для принтеров HP Officejet Pro X451dw, Office",от 2000 до 5000,12.0,36,105.5,28.3,1,3536
oz_acc2,1885392414,4376KVG35BUT,Картридж DS №651 для принтеров HP DeskJet Ink Advantage 5575,Все,9.0,16,45.7,29.5,1,3503
oz_acc1,4527379539,45427,Картридж для HP Laser 135W MFP,Эксперимент1,8.0,24,105.3,36.1,1,3490
oz_acc2,1873182261,3199H7CIVTKP,Картридж DS SP-3710X для принтеров Ricoh Aficio SP-3710DN че,Все,8.0,24,114.9,28.9,1,3489
oz_acc1,3557210640,6818,"Картридж W1331X для принтеров HP Laser 408 dn, Laser 432 fdn",от 2000 до 5000,12.0,36,102.9,30.1,1,3472
oz_acc1,3557210640,6818,"Картридж W1331X для принтеров HP Laser 408 dn, Laser 432 fdn",Эксперимент1,8.0,24,102.9,30.1,1,3472
oz_acc2,1873189927,5618TTNCQ6PW,"Картридж DS TK-3300 для принтеров Kyocera ECOSYS MA4500ifx, ",Все,8.0,24,94.2,28.7,1,3471
oz_acc2,1873189927,5618TTNCQ6PW,"Картридж DS TK-3300 для принтеров Kyocera ECOSYS MA4500ifx, ",от 0 до 3000,12.0,33,94.2,28.7,1,3471
oz_acc1,4480824898,08718,Картридж для Kyocera EcoSys M6026cidn,от 2000 до 5000,12.0,36,118.8,30.7,1,3450
oz_acc1,4480824898,08718,Картридж для Kyocera EcoSys M6026cidn,Эксперимент1,8.0,24,118.8,30.7,1,3450
oz_acc2,1883151666,1568SID7G4PQ,"Картридж DS 70 для принтеров HP DesignJet Z2100, DJ Z3100, D",Все,9.0,27,129.9,30.9,1,3445
oz_acc1,870872716,2725,"Картридж 46508736 для принтеров OKI и C332dn, MC363dn черный",от 2000 до 5000,12.0,35,99.1,31.2,1,3437
oz_acc1,870872716,2725,"Картридж 46508736 для принтеров OKI и C332dn, MC363dn черный",Эксперимент1,8.0,24,99.1,31.2,1,3437
oz_acc1,4490448034,18354,Картридж для Ricoh Aficio SP3510SF,Эксперимент1,8.0,24,130.4,35.1,1,3434
oz_acc2,1873225216,5389BFMONPPA,"Картридж DS ML-1610 для принтеров Samsung ML 1615, ML1620, M",Все,9.0,27,109.9,32.0,1,3429
oz_acc2,1873225216,5389BFMONPPA,"Картридж DS ML-1610 для принтеров Samsung ML 1615, ML1620, M",от 0 до 3000,12.0,36,109.9,32.0,1,3429
oz_acc2,1883160866,2414APM0N68M,"Картридж DS TK-8115Y для принтеров Kyocera Ecosys M8124cidn,",Все,9.0,27,104.8,30.1,1,3425
oz_acc1,930624079,2408,"Картридж TK-5280Y для принтеров Kyocera Ecosys M6235cidn, M6",Эксперимент1,8.0,24,122.2,30.8,1,3423
oz_acc2,1873182256,1718NSHRBI45,"Картридж DS TK-1150 для принтеров Kyocera EcoSys M2135dn, M2",Все,8.0,12,33.9,34.9,2,3420
oz_acc2,1822891169,0111NUVXH7R4,Картридж DS MLT-D109S для принтеров Samsung SCX-4300 черный,Все,8.0,24,105.6,33.2,1,3417
oz_acc2,1822891169,0111NUVXH7R4,Картридж DS MLT-D109S для принтеров Samsung SCX-4300 черный,от 0 до 3000,12.0,36,105.6,33.2,1,3417
oz_acc1,652453608,2153,"Картридж CF541A для принтеров HP LaserJet Pro Color M254dw, ",Эксперимент1,9.0,27,83.1,34.8,1,3406
oz_acc2,1822596980,0015MB5FT6JR,Картридж DS 013R00621 для принтеров Xerox WorkCentre PE220 ч,Все,8.0,24,106.6,30.6,1,3400
oz_acc1,4451991310,02518,Картридж для Brother MFC-8880DN,Эксперимент1,8.0,24,86.4,34.1,1,3389
oz_acc1,4504058296,23555,Картридж для Canon i-SENSYS MF426dw,Эксперимент1,8.0,24,107.4,31.8,1,3369
oz_acc1,651909807,0240,"Картридж TK-170 для принтеров Kyocera FS-1370DN, P2135D, FS-",Эксперимент1,8.0,21,59.7,32.2,2,3368
oz_acc2,1883129873,2413T151QY1S,"Картридж DS TK-8115M для принтеров Kyocera Ecosys M8124cidn,",Все,9.0,27,104.8,30.1,1,3359
oz_acc2,1883367187,4441D4KF3HKX,Картридж DS T2670 для принтеров Epson WorkForce WF-100W цвет,Все,9.0,20,56.2,31.9,2,3356
oz_acc2,1883367187,4441D4KF3HKX,Картридж DS T2670 для принтеров Epson WorkForce WF-100W цвет,от 0 до 3000,13.0,20,56.2,31.9,2,3356
oz_acc1,1153397897,0899,"Картриджи T7011-T7014 для принтеров Epson WF Pro WP-4015DN, ",от 2000 до 5000,13.0,39,112.2,33.5,1,3353
oz_acc1,3557210879,6790,"Картридж 067H для принтеров Canon i-SENSYS LBP631CW, LBP633,",от 2000 до 5000,12.0,36,112.8,35.7,1,3352
oz_acc1,2925990388,6708,Фотобарабан + картридж DR-2080 DU+TN-2080 для принтеров Brot,от 2000 до 5000,14.0,38,107.4,29.0,1,3346
oz_acc1,2925990388,6708,Фотобарабан + картридж DR-2080 DU+TN-2080 для принтеров Brot,Эксперимент1,8.0,24,107.4,29.0,1,3346
oz_acc2,1888927018,4520PBYE8CO9,Картридж DS 106R03769 для принтеров Xerox VersaLink C7000 че,Все,8.0,24,110.7,31.8,1,3332
oz_acc2,2060371793,5703VAFW2GWX,"Фотобарабан DS DK-1240 для принтеров Kyocera MA2000, MA2001 ",Все,8.0,24,103.5,30.5,1,3323
oz_acc2,1807218636,0019LMRNGRFM,"Картридж DS EP-27 для принтеров Canon i-SENSYS LBP3200, MF 3",Все,8.0,24,102.6,32.3,1,3297
oz_acc1,4504237065,24003,Тонер-картридж для Kyocera EcoSys M6630cidn,от 2000 до 5000,12.0,36,128.6,37.4,1,3293
oz_acc1,4504237065,24003,Тонер-картридж для Kyocera EcoSys M6630cidn,Эксперимент1,8.0,24,128.6,37.4,1,3293
oz_acc2,1822597839,0060PLK293LO,"Картридж DS 719H для принтеров Canon i-SENSYS LBP-251dw, LBP",Все,8.0,24,90.9,29.8,1,3290
oz_acc2,1822597839,0060PLK293LO,"Картридж DS 719H для принтеров Canon i-SENSYS LBP-251dw, LBP",от 0 до 3000,12.0,32,90.9,29.8,1,3290
oz_acc1,930608697,1211,"Картридж TK-895C для принтеров Kyocera FS-C8020MFP, FS C8025",Эксперимент1,9.0,27,130.7,35.1,1,3278
oz_acc1,1716069692,5287,Картридж T1A для принтеров Deli и M2500AD черный,от 2000 до 5000,12.0,36,116.1,31.1,1,3263
oz_acc1,1716069692,5287,Картридж T1A для принтеров Deli и M2500AD черный,Эксперимент1,9.0,27,116.1,31.1,1,3263
oz_acc2,3222672019,6786JUUG837I,"Картридж DS 070H для принтеров Canon i-SENSYS LBP243dw, LBP2",Все,9.0,27,113.0,30.1,1,3260
oz_acc1,4451989984,02517,Картридж для Brother MFC-8370DN,Эксперимент1,8.0,24,85.4,33.7,1,3250
oz_acc2,1822597328,0022HDMF8QZ9,Картридж DS Q2613X для принтеров HP LaserJet 1300 черный,Все,8.0,24,83.1,28.2,1,3218
oz_acc2,1822597328,0022HDMF8QZ9,Картридж DS Q2613X для принтеров HP LaserJet 1300 черный,от 0 до 3000,12.0,29,83.1,28.2,1,3218
oz_acc2,1883230196,3620IUO7VE5K,"Картридж DS 731Bk для принтеров Canon i-SENSYS LBP-7100Cn, L",Все,9.0,27,116.5,32.7,1,3217
oz_acc2,1883230196,3620IUO7VE5K,"Картридж DS 731Bk для принтеров Canon i-SENSYS LBP-7100Cn, L",от 0 до 3000,13.0,39,116.5,32.7,1,3217
oz_acc1,1510949846,5385,"Картридж 055H C для принтеров Canon и i-SENSYS MF 741, MF 74",Эксперимент1,11.0,33,131.7,35.2,1,3216
oz_acc2,3784624722,6624E4DHG04V,Фотобарабан + картридж DS DR-1095 DU+TN-1095 для принтеров B,Все,8.0,24,87.9,27.8,1,3215
oz_acc1,1277712112,4656,"Картридж M21-375595YL для принтеров Brady BMP 21-LAB, BMP 21",Эксперимент1,8.0,24,88.1,33.3,1,3191
oz_acc1,4527390470,53419,Картридж для Samsung SCX-4321,от 2000 до 5000,12.0,36,108.2,33.1,1,3191
oz_acc1,4527390470,53419,Картридж для Samsung SCX-4321,Эксперимент1,8.0,24,108.2,33.1,1,3191
oz_acc1,1797535964,5779,Лента M210-750595WT для принтеров Brady и M210 белый,Эксперимент1,8.0,24,99.6,36.2,1,3186
oz_acc1,1869847956,5575,"Фотобарабан DR-1070U для принтеров Avision AM30A MFP, AP30A ",Эксперимент1,9.0,27,106.1,33.8,1,3157
oz_acc1,652590726,3070,"Картридж T9461 BK для принтеров Epson WorkForce Pro C5290DW,",от 2000 до 5000,13.0,39,110.5,34.8,1,3137
oz_acc1,652590726,3070,"Картридж T9461 BK для принтеров Epson WorkForce Pro C5290DW,",Эксперимент1,9.0,27,110.5,34.8,1,3137
oz_acc1,3557209756,6333,"Картридж TK-1150XL для принтеров Kyocera EcoSys M2135, M2635",Эксперимент1,8.0,24,71.0,29.0,1,3130
oz_acc1,930637736,3194,"Картридж 054HM для принтеров Canon i-SENSYS LBP-620, LBP 621",Эксперимент1,9.0,27,84.7,32.0,1,3126
oz_acc1,653062552,3432,"Картридж TN-217C для принтеров Brother DCP-L3550CDW, HL-L323",Эксперимент1,9.0,27,86.5,33.9,1,3095
oz_acc2,1883222798,0583QBR3V9W4,"Картридж DS TN-325BK для принтеров Brother DCP-9055, DCP 927",Все,8.0,24,91.9,33.2,1,3095
oz_acc2,1883222798,0583QBR3V9W4,"Картридж DS TN-325BK для принтеров Brother DCP-9055, DCP 927",от 0 до 3000,12.0,32,91.9,33.2,1,3095
oz_acc2,1885400478,0872H3VYL1AQ,"Картридж DS TK-590C для принтеров Kyocera EcoSys M6026cdn, M",Все,8.0,24,127.1,30.9,1,3085
oz_acc1,4490441054,18353,Картридж для Ricoh Aficio SP3510DN,от 2000 до 5000,12.0,36,126.0,34.1,1,3077
oz_acc1,4490441054,18353,Картридж для Ricoh Aficio SP3510DN,Эксперимент1,8.0,24,126.0,34.1,1,3077
oz_acc1,4451299177,00392,Картридж для Samsung CLX-3160N,от 2000 до 5000,12.0,36,110.6,36.0,1,3076
oz_acc1,4451299177,00392,Картридж для Samsung CLX-3160N,Эксперимент1,8.0,14,38.8,36.0,1,3076
oz_acc2,1883352361,3370YPG4FVGD,"Картридж DS T8651 для принтеров Epson WorkForce Pro M5190, W",Все,8.0,24,101.2,31.9,1,3076
oz_acc2,1883352361,3370YPG4FVGD,"Картридж DS T8651 для принтеров Epson WorkForce Pro M5190, W",от 0 до 3000,12.0,35,101.2,31.9,1,3076
oz_acc1,4489625187,13844,Картридж для Canon i-SENSYS MF8280Cw,от 2000 до 5000,12.0,36,126.1,35.5,1,3075
oz_acc1,4489625187,13844,Картридж для Canon i-SENSYS MF8280Cw,Эксперимент1,8.0,16,44.3,35.5,1,3075
oz_acc2,1888907323,1361XU90V5C8,"Картридж DS 106R02732 для принтеров Xerox Phaser 3610, WC 36",Все,8.0,24,84.9,29.7,1,3073
oz_acc2,1888907323,1361XU90V5C8,"Картридж DS 106R02732 для принтеров Xerox Phaser 3610, WC 36",от 0 до 3000,13.0,30,84.9,29.7,1,3073
oz_acc2,1883223815,1383GIZST4J8,"Картридж DS 731Y для принтеров Canon i-SENSYS LBP-7100Cn, LB",Все,8.0,18,52.0,32.2,1,3058
oz_acc2,1873183239,1145HBYH9MEP,"Картридж DS 106R02723 для принтеров Xerox Phaser 3610, WC 36",Все,9.0,27,82.6,29.6,1,3052
oz_acc2,1873229645,3891F4PAFCVJ,"Картридж DS LC-3239XLBK для принтеров Brother HL-J6000DW, MF",Все,8.0,24,126.4,30.8,1,3048
oz_acc2,1883225190,1381CJ2I2QQW,"Картридж DS 731C для принтеров Canon i-SENSYS LBP-7100Cn, LB",Все,8.0,18,52.0,32.2,1,3042
oz_acc2,1883228870,1382STE2XJJ9,"Картридж DS 731M для принтеров Canon i-SENSYS LBP-7100Cn, LB",Все,9.0,27,107.6,32.2,1,3036
oz_acc1,864225658,1227,"Картриджи LC563 для принтеров Brother и MFC-J2310, MFC J2510",от 2000 до 5000,12.0,31,88.1,32.6,1,3031
oz_acc1,4480825985,079218,Картридж для Samsung CLX-3305,от 1000-2000,12.0,31,87.5,34.2,1,3016
oz_acc1,4480825985,079218,Картридж для Samsung CLX-3305,Эксперимент1,8.0,24,87.5,34.2,1,3016
oz_acc2,1883228773,3400XDQTZLGE,"Картридж DS 054BK для принтеров Canon i-SENSYS LBP-620, LBP ",Все,8.0,24,112.4,32.2,1,2986
oz_acc2,1883228773,3400XDQTZLGE,"Картридж DS 054BK для принтеров Canon i-SENSYS LBP-620, LBP ",от 0 до 3000,12.0,36,112.4,32.2,1,2986
oz_acc1,4480823818,08539,Картридж для Brother DCP-8110DN,от 2000 до 5000,12.0,33,94.1,33.4,1,2973
oz_acc1,4480823818,08539,Картридж для Brother DCP-8110DN,Эксперимент1,8.0,24,94.1,33.4,1,2973
oz_acc1,1153812258,3215,"Картридж TN-421Y для принтеров Brother DCP-L8410CDW, HL-L826",Эксперимент1,8.0,24,89.0,34.5,1,2971
oz_acc2,1873182242,1227BVZNOHJE,"Картриджи DS LC563 для принтеров Brother MFC-J2310, MFC J251",Все,9.0,27,97.3,31.7,1,2970
oz_acc2,1873182242,1227BVZNOHJE,"Картриджи DS LC563 для принтеров Brother MFC-J2310, MFC J251",от 0 до 3000,13.0,34,97.3,31.7,1,2970
oz_acc2,1883134334,2357X43G2ZY5,"Картридж DS CF256A для принтеров HP LaserJet M433, LJ-M436n,",Все,9.0,17,48.6,29.1,1,2968
oz_acc2,1883134334,2357X43G2ZY5,"Картридж DS CF256A для принтеров HP LaserJet M433, LJ-M436n,",3000-5000,13.0,17,48.6,29.1,1,2968
oz_acc2,1883188724,3067Y5M5FQGU,"Картридж DS T9453 M для принтеров Epson WorkForce Pro C5210,",Все,8.0,24,111.5,31.9,1,2963
oz_acc2,2790289479,6575E298CYO1,Картриджи DS PGI-35Bk-CLI-36 для принтеров Canon Pixma iP100,Все,8.0,24,93.1,34.5,1,2949
oz_acc2,2790289479,6575E298CYO1,Картриджи DS PGI-35Bk-CLI-36 для принтеров Canon Pixma iP100,от 0 до 3000,12.0,33,93.1,34.5,1,2949
oz_acc2,1883165198,1306TGO932JJ,"Картридж DS 50F5H00 для принтеров Lexmark MS310d, MS310dn, M",Все,8.0,24,105.4,28.6,1,2941
oz_acc2,1883165198,1306TGO932JJ,"Картридж DS 50F5H00 для принтеров Lexmark MS310d, MS310dn, M",от 0 до 3000,13.0,37,105.4,28.6,1,2941
oz_acc1,864225802,5370,"Картридж TN-118 для принтеров Konica Minolta BizhuB-215, Biz",Эксперимент1,8.0,10,29.4,34.4,1,2933
oz_acc2,1822904733,0198Q05JINJ1,"Картридж DS 140XL для принтеров HP DeskJet D4260, DeskJetD42",Все,8.0,24,106.6,32.2,1,2924
oz_acc1,653028457,3433,"Картридж TN-217M для принтеров Brother и DCP-L3550, HL-L3230",Эксперимент1,8.0,24,75.2,33.0,1,2922
oz_acc2,2929331436,6733L93SWDSD,Заправочный комплект DS PG-440 для принтеров Canon Pixma MG2,Все,7.0,21,64.8,31.7,1,2902
oz_acc2,2929331436,6733L93SWDSD,Заправочный комплект DS PG-440 для принтеров Canon Pixma MG2,от 0 до 3000,10.0,23,64.8,31.7,1,2902
oz_acc2,1883261006,3402QIQ1H49L,"Картридж DS 054M для принтеров Canon i-SENSYS LBP-620, LBP 6",Все,8.0,24,97.4,30.6,1,2899
oz_acc1,930614877,0278,Картридж ML-2850 для принтеров Samsung ML2851 черный,от 2000 до 5000,12.0,34,97.3,32.0,1,2883
oz_acc1,930614877,0278,Картридж ML-2850 для принтеров Samsung ML2851 черный,Эксперимент1,8.0,24,97.3,32.0,1,2883
oz_acc1,4480826649,08662,Картридж для Kyocera TASKalfa 1801,от 2000 до 5000,12.0,31,87.2,29.6,1,2869
oz_acc1,4480826649,08662,Картридж для Kyocera TASKalfa 1801,Эксперимент1,8.0,24,87.2,29.6,1,2869
oz_acc2,1883160609,4442RVZ7U9K3,Картриджи DS T2661 - T2670 для принтеров Epson WorkForce WF-,Все,9.0,27,99.9,32.9,1,2840
oz_acc2,1883160609,4442RVZ7U9K3,Картриджи DS T2661 - T2670 для принтеров Epson WorkForce WF-,от 0 до 3000,13.0,35,99.9,32.9,1,2840
oz_acc2,1873142951,1269E89NUUQW,Картриджи DS T0791-T0796 для принтеров Epson Stylus Photo 14,Все,8.0,24,97.9,32.4,1,2829
oz_acc1,4493548505,22933,Картридж для HP Color LJ Pro M181fw,Эксперимент1,8.0,24,108.0,36.5,1,2828
oz_acc2,1822596973,0021POPYRYYO,"Картридж DS C7115X для принтеров HP LaserJet 1000, LJ-1005, ",Все,9.0,27,83.1,28.2,1,2788
oz_acc2,1822596973,0021POPYRYYO,"Картридж DS C7115X для принтеров HP LaserJet 1000, LJ-1005, ",от 0 до 3000,12.0,29,83.1,28.2,1,2788
oz_acc1,652454503,3571,"Картридж W1335X для принтеров HP LaserJet M438n, LJ M440, LJ",от 2000 до 5000,12.0,36,148.5,30.8,1,2784
oz_acc1,652454503,3571,"Картридж W1335X для принтеров HP LaserJet M438n, LJ M440, LJ",Эксперимент1,8.0,18,52.2,30.8,1,2784
oz_acc2,1883159032,3700HF3MQWQ7,"Фотобарабан DS DR-213CL для принтеров Brother DCP-L3550CDW, ",Все,10.0,29,83.8,31.6,1,2778
oz_acc1,4527408473,55193,Картридж для HP LaserJet MFP M140we,Эксперимент1,8.0,24,102.0,35.7,1,2771
oz_acc1,3421885220,3844,"Чернила BT6000BK-BT5000Y для принтеров Brother DCP-T300, DCP",от 1000-2000,11.0,33,125.9,65.6,2,2770
oz_acc1,4527410328,55192,Картридж для HP LaserJet M110we,Эксперимент1,8.0,24,95.3,33.7,1,2769
oz_acc1,1691956310,5545,"Картридж W1106X с чипом для принтеров HP Laser 107R, Laser 1",от 2000 до 5000,13.0,39,120.0,35.8,1,2757
oz_acc2,2605054779,6332NRQ3C47R,Картридж DS TK-1160XL для принтеров Kyocera EcoSys P2040 чер,Все,8.0,24,90.7,34.5,1,2756
oz_acc2,2605054779,6332NRQ3C47R,Картридж DS TK-1160XL для принтеров Kyocera EcoSys P2040 чер,3000-5000,12.0,32,90.7,34.5,1,2756
oz_acc2,2605054779,6332NRQ3C47R,Картридж DS TK-1160XL для принтеров Kyocera EcoSys P2040 чер,от 0 до 3000,12.0,32,90.7,34.5,1,2756
oz_acc1,4515704364,326210,Картридж для P2516,Эксперимент1,8.0,24,90.8,33.2,1,2751
oz_acc1,4515703421,33675,Картридж для Brother HL-2140,Эксперимент1,8.0,20,57.3,28.1,1,2740
oz_acc2,1916270551,4574RN773VB2,"Картридж DS LK5TBN для принтеров Epson LabelWorks 1000P, LW ",от 0 до 3000,12.0,25,70.9,32.4,1,2724
oz_acc1,1510950751,5406,"Картридж W1510A для принтеров HP и LaserJet Pro 4003 dn, LJ ",от 2000 до 5000,13.0,33,92.9,33.3,1,2708
oz_acc1,1510950751,5406,"Картридж W1510A для принтеров HP и LaserJet Pro 4003 dn, LJ ",Эксперимент1,9.0,27,92.9,33.3,1,2708
