# oz_acc1: реклама 2026-07-27..2026-08-15 (19 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 10.6 п.п.; построено 2026-08-17 — трафик есть, реклама ест
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
652454526,0959,"Картридж 711C для принтеров HP DesignJet T120, DJ-T125, DJ T130, DJ T520 голубой",False,,0,,1634,6,0.37,6.7,40.48,64,0.0,0.0,,0.0,13,6,40.48,0.0,0.0,203,150,0,0,74.5000000000000000,59,297,0,915,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,ad_eater,E1,"6 кликов, 0 рекламных заказов; продаж не было вовсе"
4451949243,01844,Картридж для Canon Pixma MG5240,False,,0,,105,5,4.76,7.9,39.58,62,0.0,0.0,,0.0,13,5,39.58,0.0,0.0,251,110,0,0,103.2500000000000000,73,227,0,528,7,0,0,0,0,0,0,0,0,,,,0,530.0,,14.3,3.7,75.77,0.0673,3.3,-0.5,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
4527381175,459711,Лента для принтера для Brother PT-1170S,False,,0,,220,5,2.27,7.9,39.34,62,0.0,0.0,,0.0,13,3,23.38,0.0,0.0,111,66,0,0,59.5000000000000000,50,109,0,2859,7,0,0,0,0,0,0,0,0,,,,0,1777.0,,27.73,17.1,492.84,0.0558,22.5,12.0,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
4527387930,52201,Фотобарабан для BP5106DN,False,,0,,537,5,0.93,7.8,39.24,62,0.0,0.0,,0.0,13,3,23.87,0.0,0.0,241,38,0,0,82.5000000000000000,28,44,0,571,7,0,0,0,0,0,0,0,0,,,,0,2897.0,,27.98,17.4,810.56,0.0434,28.9,15.6,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
1440919193,4715,"Фотобарабаны 604K77555-604K77585 для принтеров Xerox Phaser 6600, VersaLink C400, VersaLinkC405, WC 6605, WC 6655",False,,0,,31,2,6.45,19.4,38.76,61,0.0,0.0,,0.0,10,0,0.0,0.0,0.0,3376,59,0,0,32.6666666666666667,23,107,0,4130,6,0,0,0,0,0,0,0,0,,,,0,49941.0,,21.24,10.6,10605.81,0.0539,436.9,150.7,,ad_eater,E1,"2 кликов, 0 рекламных заказов; продаж не было вовсе"
652468923,2290,"Картридж CF533A для принтеров HP Color LJ Pro M154 a, LJ Pro M180n пурпурный",False,,0,,689,5,0.73,7.7,38.62,61,0.0,0.0,,0.0,13,3,23.20,0.0,0.0,56,33,0,0,75.2500000000000000,52,58,0,1043,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
864224839,0817,"Картриджи №177XL для принтеров HP PhotoSmart 3110, PhotoSmart 3200 набор cmyk lclm",False,,0,,68,3,4.41,12.9,38.59,61,0.0,0.0,,0.0,13,2,27.23,0.0,0.0,205,67,0,0,98.0000000000000000,69,120,0,5452,6,0,0,0,0,0,0,0,0,,,,0,3844.0,,29.76,19.2,1143.9,0.0434,41.3,23.7,,ad_eater,E1,"3 кликов, 0 рекламных заказов; продаж не было вовсе"
4489629518,153018,Картридж для Epson Stylus Color 740,False,,0,,1094,5,0.46,7.7,38.51,61,0.0,0.0,,0.0,13,4,30.92,0.0,0.0,3642,71,0,0,110.7500000000000000,67,107,0,3837,7,0,0,0,0,0,0,0,0,,,,0,419.0,,7.92,-2.7,33.17,0.0673,0.8,-2.2,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
4515703284,326414,Картридж для P3300DW,False,,0,,258,6,2.33,6.4,38.31,60,0.0,0.0,,0.0,13,4,26.78,0.0,0.0,545,83,0,0,127.7500000000000000,115,174,0,1120,7,0,0,0,0,0,0,0,0,,,,0,2617.0,,28.34,17.7,741.72,0.0434,26.5,14.4,,ad_eater,E1,"6 кликов, 0 рекламных заказов; продаж не было вовсе"
3557211228,6747,"Чернила №305 для принтеров HP DeskJet 2710, DeskJet 2721 черный",False,,0,,173,4,2.31,9.6,38.29,60,0.0,0.0,,0.0,13,4,38.29,0.0,0.0,4147,364,0,0,86.7500000000000000,62,631,0,8687,7,0,0,0,0,0,0,0,0,,,,0,875.0,,23.72,13.1,207.57,0.0673,11.0,4.8,,ad_eater,E1,"4 кликов, 0 рекламных заказов; продаж не было вовсе"
4476911643,068310,Картридж для Ricoh Aficio MP3010,False,,0,,61,2,3.28,18.8,37.57,59,0.0,0.0,,0.0,13,1,7.28,0.0,0.0,31,14,0,0,104.2500000000000000,21,17,0,358,6,0,0,0,0,0,0,0,0,,,,0,2911.0,,29.04,18.4,845.34,0.0434,30.4,16.9,,ad_eater,E1,"2 кликов, 0 рекламных заказов; продаж не было вовсе"
4480828751,09754,Картридж для HP Officejet Pro X576dw,False,,0,,1627,5,0.31,7.5,37.49,59,0.0,0.0,,0.0,13,2,3.37,0.0,0.0,517,80,0,0,82.6666666666666667,37,87,0,524,6,0,0,0,0,0,0,0,0,,,,0,4518.0,,28.63,18.0,1293.52,0.0434,46.3,25.5,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
