sku,offer_id,name,campaign,bid_now,qty_180d,revenue_180d,qty_90d,ad_spend_july,ad_revenue_july,organic_pct,ceiling,margin_pct,bid_new,group
3855388119,6413,Картриджи TK-5450 для принтеров Kyocera ECOSYS MA2600cfx,Вне РК — спрос без рекламы (08.08),15.0,5,91890,5,0,0,100.0,237.5,28.7,45,B. продаёт сама
3557210909,6813,"Картриджи 055H для принтеров HP Color LaserJet M454dn, LJ Pr",Эксперимент1,8.8,8,91619,10,279,34788,0.0,230.0,24.2,26,A. реклама тянет
930627464,2265,"Картриджи TK-580 для принтеров Kyocera FS-C5150DN, ECOSYS P6",Эксперимент1,9.9,9,91276,3,56,35045,0.0,199.9,23.8,30,A. реклама тянет
1548617438,5441,"Картридж LC-472XL M для принтеров Brother MFC-J2340DW, MFC J",Вне РК — спрос без рекламы (08.08),15.0,25,90573,14,0,0,100.0,136.9,34.0,45,B. продаёт сама
1548617300,5440,"Картридж LC-472XL C для принтеров Brother MFC-J2340DW, MFC J",от 2000 до 5000,25.3,27,89916,13,121,0,,135.0,32.5,47,C. в июле не продавалась
653317633,3669,Картридж 106R03765 для принтеров Xerox VersaLink C7000 черны,от 2000 до 5000,19.8,24,89262,15,35,0,100.0,104.8,29.8,37,B. продаёт сама
653317633,3669,Картридж 106R03765 для принтеров Xerox VersaLink C7000 черны,Эксперимент1,12.1,24,89262,15,0,0,100.0,104.8,29.8,36,B. продаёт сама
863383263,03066,"Картридж для HP DeskJet 1280, Copier 180, Copier 190, DeskJe",от 2000 до 5000,13.2,20,85846,3,146,0,,78.0,33.2,27,C. в июле не продавалась
2723036342,6483,"Картриджи MX-23GT для принтеров Sharp MX-1810U, MX 2010U, MX",от 10000 до 500 тыс,15.4,4,85287,1,15,0,,605.0,27.6,46,C. в июле не продавалась
2723036342,6483,"Картриджи MX-23GT для принтеров Sharp MX-1810U, MX 2010U, MX",Эксперимент1,8.8,4,85287,1,0,0,,605.0,27.6,26,C. в июле не продавалась
1261467557,4832,"Картридж CF289X для принтеров HP LaserJet M507, LJ M528 черн",от 2000 до 5000,13.2,20,85134,8,14,0,100.0,166.3,38.5,40,B. продаёт сама
1261467557,4832,"Картридж CF289X для принтеров HP LaserJet M507, LJ M528 черн",Эксперимент1,9.9,20,85134,8,0,0,100.0,166.3,38.5,30,B. продаёт сама
930639253,2352,Картриджи 106R03532-106R03535 для принтеров Xerox VersaLink ,от 5000 до 10000,15.4,9,83653,4,152,0,,213.9,25.9,46,C. в июле не продавалась
930632176,1156,"Картриджи CF360X-CF363X для принтеров HP Color LJ M552dn, LJ",от 10000 до 500 тыс,13.2,4,83497,1,13,0,100.0,577.8,25.9,40,B. продаёт сама
930632176,1156,"Картриджи CF360X-CF363X для принтеров HP Color LJ M552dn, LJ",Эксперимент1,8.8,4,83497,1,5,0,100.0,577.8,25.9,26,B. продаёт сама
2708399965,6471,"Картриджи 006R01379 - 006R01382 для принтеров Xerox DCP-700,",от 10000 до 500 тыс,13.2,2,83461,1,42,52594,0.0,1181.8,21.7,40,A. реклама тянет
874373710,4481,"Картридж CTL-1100XK для Pantum CM1100DW, CM1100DN",от 2000 до 5000,14.3,21,82366,13,97,23786,15.0,114.4,31.3,40,A. реклама тянет
874373710,4481,"Картридж CTL-1100XK для Pantum CM1100DW, CM1100DN",Эксперимент1,9.9,21,82366,13,34,0,15.0,114.4,31.3,30,A. реклама тянет
863418468,4296,Картриджи W2030X-W2033X для принтеров HP Color LaserJet M454,Эксперимент1,8.8,7,82065,3,129,14104,0.0,299.9,27.9,26,A. реклама тянет
1261577185,5147,"Фотобарабан 44844472 для принтеров OKI Data MC853, MC873 чер",от 10000 до 500 тыс,13.2,4,81937,4,11,47290,32.0,511.8,26.2,40,A. реклама тянет
1432017772,4894,Картридж 54G0H00 для принтеров Lexmark LaserPrinter MS911 че,Эксперимент1,9.9,2,80608,2,7,0,,827.0,24.0,30,C. в июле не продавалась
1153725679,1936,"Картридж T6944 для принтеров Epson SureColor SC-SC-T7200, SC",Эксперимент1,8.8,5,80497,1,44,18363,0.0,353.6,26.5,26,A. реклама тянет
874377167,4247,"Картриджи 006R01529-006R01532 для принтеров Xerox Color 550,",Эксперимент1,9.9,2,80485,2,40,0,100.0,985.1,23.2,30,B. продаёт сама
874377167,4247,"Картриджи 006R01529-006R01532 для принтеров Xerox Color 550,",от 10000 до 500 тыс,14.3,2,80485,2,0,0,100.0,985.1,23.2,43,B. продаёт сама
930614726,0893,"Картридж CF325X для принтеров HP и LaserJet M806DN M806DN, M",от 10000 до 500 тыс,13.2,6,79020,2,0,0,,321.5,27.8,40,C. в июле не продавалась
930614726,0893,"Картридж CF325X для принтеров HP и LaserJet M806DN M806DN, M",Эксперимент1,8.8,6,79020,2,5,0,,321.5,27.8,26,C. в июле не продавалась
1611110057,5484,"Картриджи 069 для принтеров Canon i-SENSYS LBP673Cdw, MF752C",от 10000 до 500 тыс,13.2,6,79014,5,35,14896,47.0,303.6,28.5,40,A. реклама тянет
930634320,3152,"Картриджи TN-241 для принтеров Brother DCP-9020cdw, HL-3140c",от 5000 до 10000,17.6,14,78470,5,82,5453,0.0,183.2,28.5,53,A. реклама тянет
900987382,2312,"Картридж 650 для принтеров HP Ink Advantage 2545 All-in-One,",от 2000 до 5000,15.4,20,77967,8,152,9985,50.0,57.0,32.3,20,A. реклама тянет
863387502,2181,"Картриджи 040H для принтеров Canon i-SENSYS LBP-710CX, LBP71",Эксперимент1,8.8,4,77886,2,29,0,,496.3,26.5,26,C. в июле не продавалась
1548617637,5442,"Картридж LC-472XL Y для принтеров Brother MFC-J2340DW, MFC J",от 2000 до 5000,24.2,25,77762,10,0,0,,141.0,33.6,49,C. в июле не продавалась
652564576,3442,"Картридж T9661 для принтеров Epson WorkForce Pro M5298, WF P",от 5000 до 10000,15.4,14,76506,2,33,0,,75.7,32.3,26,C. в июле не продавалась
1220701798,5238,"Картриджи 069 для принтеров Canon i-SENSYS LBP673Cdw, MF752C",Вне РК — спрос без рекламы (08.08),15.0,10,75526,4,0,0,,90.9,25.4,32,C. в июле не продавалась
874373805,4472,"Картридж 730Y для принтеров HP DesignJet T1700, DJ T1700dr ж",Вне РК — спрос без рекламы (08.08),15.0,5,75156,3,0,0,,201.7,26.6,45,C. в июле не продавалась
930632576,2729,"Картриджи 46508733-46508736 для принтеров OKI C332dn, MC363d",Эксперимент1,8.8,6,74569,3,42,0,,233.1,27.6,26,C. в июле не продавалась
1085507562,4734,Картриджи TN-227 для принтеров Konica Minolta Bizhub C257i,от 10000 до 500 тыс,13.2,5,74119,3,33,0,,453.0,26.3,40,C. в июле не продавалась
874375208,4368,Картриджи №46 для принтеров HP DeskJet Ink Advantage Ultra 4,от 5000 до 10000,13.2,10,73413,6,19,0,,96.8,30.7,34,C. в июле не продавалась
1339737079,5344,Картридж SCX-4100 для принтеров Samsung и SCX-4100 черный,Эксперимент1,9.9,25,72912,5,182,0,100.0,172.2,50.4,30,B. продаёт сама
866442961,1444,"Картриджи CLI-471XL для принтеров Canon Pixma MG5740, Pixma ",Эксперимент1,8.8,37,70740,6,198,2445,63.0,68.0,32.0,24,B. продаёт сама
864224801,0728,Картриджи CF210X-CF213A для принтера hp laserjet pro 200 m25,Вне РК — спрос без рекламы (08.08),15.0,9,70403,4,0,0,,114.9,28.0,40,C. в июле не продавалась
873313801,3693,"Картриджи 728XXL для принтеров HP DesignJet T730, DJ T830",от 10000 до 500 тыс,13.2,2,70103,1,7,0,100.0,734.3,25.7,40,B. продаёт сама
873313801,3693,"Картриджи 728XXL для принтеров HP DesignJet T730, DJ T830",Эксперимент1,8.8,2,70103,1,41,0,100.0,734.3,25.7,26,B. продаёт сама
863385935,3709,"Картриджи TN-321 для принтеров Konica Minolta Bizhub C224, B",Эксперимент1,9.9,4,69706,4,27,0,0.0,396.3,26.3,30,A. реклама тянет
863385935,3709,"Картриджи TN-321 для принтеров Konica Minolta Bizhub C224, B",от 10000 до 500 тыс,14.3,4,69706,4,264,52054,0.0,396.3,26.3,43,A. реклама тянет
3460980391,6068,"Картридж 006R04395 для принтеров Xerox C230, C235 черный",от 10000 до 500 тыс,13.2,3,68731,1,40,0,100.0,350.8,27.1,40,B. продаёт сама
866443823,2128,"Сервисный комплект MK-410 для принтеров Kyocera KM-1620, KM ",Эксперимент1,11.0,2,68682,2,184,0,,736.1,26.6,33,C. в июле не продавалась
866443900,2139,"Картриджи TK-5240 для принтеров Kyocera Ecosys M5526cdn, P50",Эксперимент1,9.9,13,68491,6,31,0,100.0,167.6,30.1,30,B. продаёт сама
870872518,2399,Фотобарабаны CF358A-359-364-CF365A DU для принтеров HP Color,от 10000 до 500 тыс,13.2,1,66659,1,23,0,,1620.4,23.0,40,C. в июле не продавалась
1282821536,4837,"Картридж 3ED71A для принтеров HP DesignJet T630, DJ Studio, ",Эксперимент1,10.0,11,63627,10,55,0,100.0,137.7,44.5,30,B. продаёт сама
873320571,3749,"Картриджи 408184-408187 для принтеров Ricoh Aficio SPC360, S",Эксперимент1,8.8,4,63472,1,18,0,,284.6,26.1,26,C. в июле не продавалась
906876718,22262,"Картридж для Lexmark MS312dn, MS312, MS415, MS415dn",Эксперимент1,8.8,21,63238,4,24,0,,93.2,31.8,26,C. в июле не продавалась
2226424621,0305,"Картридж 45 для принтеров HP DesignJet 750, Copier 110/120, ",Эксперимент1,9.9,13,62676,3,116,6212,0.0,70.5,31.9,25,A. реклама тянет
930623456,1269,"Картриджи T0791-T0796 для принтеров Epson Stylus Photo 1400,",Эксперимент1,12.1,22,62048,12,119,0,0.0,85.7,32.4,30,A. реклама тянет
930623456,1269,"Картриджи T0791-T0796 для принтеров Epson Stylus Photo 1400,",от 2000 до 5000,19.8,22,62048,12,136,2548,0.0,85.7,32.4,30,A. реклама тянет
2463013586,6266,Картридж W2220A-W2223A для принтеров HP Color LaserJet Pro 3,от 10000 до 500 тыс,13.2,2,61678,2,163,30118,51.0,623.7,25.4,40,A. реклама тянет
863431431,0335,"Картриджи 45-78 для принтеров HP Color Copier 110, Copier 12",Вне РК — спрос без рекламы (08.08),15.0,6,61130,4,0,0,100.0,125.0,27.6,44,B. продаёт сама
1769492915,57733,"Картридж для Canon i-SENSYS MF461dw, MF463dw",от 2000 до 5000,12.0,18,61096,4,38,0,100.0,90.2,28.1,32,B. продаёт сама
653125611,13672,"Картридж для Xerox WorkCentre 3025, Phaser 3020BI",Эксперимент1,11.0,29,60123,4,124,0,,75.5,31.9,26,C. в июле не продавалась
863394277,0038,"Картриджи PGI-2400XL для принтеров Canon MAXIFY iB4040, iB41",от 2000 до 5000,15.4,22,58874,10,90,0,,103.0,31.6,36,C. в июле не продавалась
3656343228,6887,"Картридж B225H00 для принтеров Lexmark B2236, MB2236 черный",Эксперимент1,8.8,4,58869,3,35,44694,0.0,307.5,25.4,26,A. реклама тянет
863383151,0991,"Картриджи 44973541-44973544 для принтеров OKI C301dn, C321dn",от 5000 до 10000,16.5,8,58760,4,144,7521,0.0,84.0,31.7,29,A. реклама тянет
1153758352,2439,"Картридж C-EXV49Bk для принтеров Canon iR Advance C3320, iR ",от 2000 до 5000,14.0,13,58662,11,0,0,100.0,145.1,30.5,42,B. продаёт сама
874373592,4531,"Фотобарабан 013R00681 DU для принтеров Xerox AltaLink C8130,",Эксперимент1,8.8,7,58506,7,1,0,,598.1,26.6,26,C. в июле не продавалась
874374488,4290,Фотобарабан 108R01151 DU для принтеров Xerox Phaser 7100 чер,Эксперимент1,9.0,4,57350,1,17,0,100.0,479.6,25.2,27,B. продаёт сама
874374488,4290,Фотобарабан 108R01151 DU для принтеров Xerox Phaser 7100 чер,от 10000 до 500 тыс,12.0,4,57350,1,12,0,100.0,479.6,25.2,36,B. продаёт сама
3557210978,6820,"Фотобарабан 0IU40R4 для принтеров F+ Imaging M40adn, P40dn ч",от 5000 до 10000,12.0,8,57190,4,67,0,100.0,92.0,32.2,32,B. продаёт сама
3557210978,6820,"Фотобарабан 0IU40R4 для принтеров F+ Imaging M40adn, P40dn ч",Эксперимент1,8.0,8,57190,4,0,0,100.0,92.0,32.2,24,B. продаёт сама
1003270627,4821,"Картридж TL-420Е для принтеров M6700D, M6800FDW, M7100DN, M7",Эксперимент1,9.9,28,56979,17,47,0,0.0,70.3,32.2,25,A. реклама тянет
1003270627,4821,"Картридж TL-420Е для принтеров M6700D, M6800FDW, M7100DN, M7",от 2000 до 5000,20.9,28,56979,17,706,22646,0.0,70.3,32.2,25,A. реклама тянет
3656444264,6885,Фотобарабан 60IU60S для принтеров F+ Imaging M60ade черный,от 5000 до 10000,14.3,6,56774,2,34,20038,0.0,201.9,25.7,43,A. реклама тянет
3656444264,6885,Фотобарабан 60IU60S для принтеров F+ Imaging M60ade черный,Эксперимент1,8.8,6,56774,2,0,0,0.0,201.9,25.7,26,A. реклама тянет
866443897,2171,"Картриджи TK-5220 для принтеров Kyocera Ecosys M5521cdn, P50",от 2000 до 5000,13.2,13,56488,2,67,0,,136.2,30.3,40,C. в июле не продавалась
904483428,3826,"Картриджи SJIC22P для принтеров Epson ColorWorks C3500, TM-C",Эксперимент1,8.8,4,56469,2,70,14236,0.0,254.5,28.1,26,A. реклама тянет
930608914,2979,"Картридж 106R03745BK для принтеров Xerox VersaLink C7025, Ve",от 2000 до 5000,16.5,13,55950,1,0,0,,143.8,30.2,50,C. в июле не продавалась
930608914,2979,"Картридж 106R03745BK для принтеров Xerox VersaLink C7025, Ve",Эксперимент1,11.0,13,55950,1,10,0,,143.8,30.2,33,C. в июле не продавалась
864225535,1082,Картриджи 006R01517-006R01520 для принтеров Xerox WorkCentre,от 10000 до 500 тыс,12.0,4,55875,3,83,0,100.0,320.0,25.9,36,B. продаёт сама
864225535,1082,Картриджи 006R01517-006R01520 для принтеров Xerox WorkCentre,Эксперимент1,8.0,4,55875,3,23,0,100.0,320.0,25.9,24,B. продаёт сама
