nm_id;артикул;наша_цена_покупателя;цена_продающегося_родственника;отклонение_%;чистая_₽;маржа_%
199571939;07832;1477.0;1560.0;-5;279.07;17.6
964714006;13011;2455.0;2582.0;-5;563.62;19.33
964714089;13013;2455.0;2582.0;-5;563.62;19.33
964354136;29692;1582.0;1689.0;-6;254.56;14.99
216425080;01822;2827.0;3016.0;-6;937.92;27.93
216425122;01829;2827.0;3016.0;-6;937.92;27.93
964355231;29694;1582.0;1689.0;-6;254.56;14.99
199574756;53511;1415.0;1504.0;-6;188.46;13.32
199330533;0236;1343.0;1436.0;-6;288.39;21.46
209759255;23951;3346.0;3573.0;-6;1113.21;28.01
209759264;23953;3346.0;3573.0;-6;1113.21;28.01
209759270;23954;3346.0;3573.0;-6;1113.21;28.01
209759286;23956;3346.0;3573.0;-6;1113.21;28.01
209759304;23958;3346.0;3573.0;-6;1113.21;28.01
199330932;0251;1810.0;1925.0;-6;504.67;25.98
200166894;02774;1720.0;1821.0;-6;285.5;13.97
967324277;35592;4179.0;4440.0;-6;1921.29;38.7
199570347;02621;1562.0;1661.0;-6;409.23;24.42
371184737;5446;2456.0;2620.0;-6;716.92;24.57
216405744;13333;2845.0;3032.0;-6;678.36;20.07
216405813;13334;2845.0;3032.0;-6;678.36;20.07
216405939;13331;2845.0;3032.0;-6;678.36;20.07
216405947;13332;2845.0;3032.0;-6;678.36;20.07
216405961;13335;2845.0;3032.0;-6;678.36;20.07
216405997;13337;2845.0;3032.0;-6;678.36;20.07
964353075;29691;1582.0;1689.0;-6;254.56;14.99
1002445964;53558;1542.0;1642.0;-6;297.5;17.97
1002445980;53559;1542.0;1642.0;-6;297.5;17.97
209714363;23952;3346.0;3573.0;-6;1113.21;28.01
1002446095;535512;1542.0;1642.0;-6;297.5;17.97
1002446106;535510;1542.0;1642.0;-6;297.5;17.97
1002446124;535513;1542.0;1642.0;-6;297.5;17.97
1002446185;535514;1542.0;1642.0;-6;297.5;17.97
1002569293;08521;1731.0;1841.0;-6;476.21;25.63
1002569297;08522;1731.0;1841.0;-6;476.21;25.63
1002569352;08523;1731.0;1841.0;-6;476.21;25.63
1002569468;08524;1731.0;1841.0;-6;476.21;25.63
1002569480;08525;1731.0;1841.0;-6;476.21;25.63
199565894;12854;1640.0;1767.0;-7;335.11;19.03
199565909;12853;1640.0;1767.0;-7;335.11;19.03
216361930;48211;1566.0;1688.0;-7;361.53;21.51
967356490;01441;1089.0;1171.0;-7;447.11;41.05
199569528;07106;3538.0;3791.0;-7;782.24;18.61
209712598;13116;3854.0;4160.0;-7;1010.51;22.07
964441893;08421;1139.0;1224.0;-7;449.63;39.47
964466744;01442;1089.0;1171.0;-7;447.11;41.05
964442361;08425;1139.0;1224.0;-7;449.63;39.47
964442365;08428;1139.0;1224.0;-7;449.63;39.47
967350557;08427;1139.0;1224.0;-7;449.63;39.47
964442418;08426;1139.0;1224.0;-7;449.63;39.47
1002610537;11891;1761.0;1899.0;-7;325.58;17.22
1001406547;53395;2071.0;2262.0;-8;661.7;26.9
1001406699;53397;2071.0;2262.0;-8;661.7;26.9
964707336;01221;2147.0;2326.0;-8;461.34;18.09
964707491;01222;2147.0;2326.0;-8;461.34;18.09
215239881;13846;1864.0;2034.0;-8;365.95;16.52
199573717;29696;1555.0;1689.0;-8;237.05;14.2
215240635;13841;1864.0;2034.0;-8;365.95;16.52
215240640;13842;1864.0;2034.0;-8;365.95;16.52
1001406453;53394;2071.0;2262.0;-8;661.7;26.9
1003981233;02519;1751.0;1925.0;-9;466.55;24.82
