external_code;продаж_90д_acc1;продаж_90д_acc2;продаж_90д_всего;наш_объём_л;внеш_объём_л;лишних_л_на_единицу;лишних_л_за_период;наш_ДхШхВ;внеш_ДхШхВ;число_источников;карточек_wb_acc1;карточек_wb_acc2;src_file;src_locator;src_sha256
2767;0;0;0;11.1;4.98;6.12;0.0;37.0x20.0x15.0;58.2x9.3x9.2;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r887;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2768;0;0;0;11.1;4.98;6.12;0.0;37.0x20.0x15.0;58.2x9.3x9.2;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r888;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2771;0;0;0;11.1;5.004;6.096;0.0;37.0x20.0x15.0;58.5x9.4x9.1;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r879;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2772;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3566;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2773;0;0;0;11.1;5.068;6.032;0.0;37.0x20.0x15.0;58.6x9.4x9.2;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r878;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2884;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3631;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2885;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3632;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2886;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3633;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2954;0;0;0;11.1;2.85;8.25;0.0;37.0x20.0x15.0;30.0x10.0x9.5;3;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r330;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2961;0;0;0;11.1;3.251;7.849;0.0;37.0x20.0x15.0;42.5x9.0x8.5;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r891;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2962;0;0;0;11.1;3.251;7.849;0.0;37.0x20.0x15.0;42.5x9.0x8.5;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r892;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2963;0;0;0;11.1;3.251;7.849;0.0;37.0x20.0x15.0;42.5x9.0x8.5;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r893;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2971;0;0;0;11.1;3.378;7.722;0.0;37.0x20.0x15.0;30.6x11.5x9.6;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1214;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2977;0;0;0;11.1;6.986;4.114;0.0;37.0x20.0x15.0;33.2x16.7x12.6;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r85;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2980;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3758;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2981;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3757;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2989;0;0;0;11.1;6.331;4.769;0.0;37.0x20.0x15.0;33.7x20.2x9.3;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r625;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3015;0;0;0;11.1;6.944;4.156;0.0;37.0x20.0x15.0;32.0x15.5x14.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2341;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3018;0;0;0;11.1;2.058;9.042;0.0;37.0x20.0x15.0;42.0x7.0x7.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1308;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3019;0;0;0;11.1;2.058;9.042;0.0;37.0x20.0x15.0;42.0x7.0x7.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1307;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3020;0;0;0;11.1;2.058;9.042;0.0;37.0x20.0x15.0;42.0x7.0x7.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1306;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3021;0;0;0;11.1;2.058;9.042;0.0;37.0x20.0x15.0;42.0x7.0x7.0;3;4;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1305;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3025;0;0;0;11.1;6.713;4.387;0.0;37.0x20.0x15.0;58.5x13.5x8.5;3;4;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r699;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3026;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;2;2;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3747;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3032;0;0;0;11.1;6.16;4.94;0.0;37.0x20.0x15.0;35.0x16.0x11.0;3;3;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1070;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3047;0;0;0;0.32;0.166;0.154;0.0;8.0x8.0x5.0;11.0x5.2x2.9;4;8;8;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r407;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3051;0;0;0;0.72;0.166;0.554;0.0;12.0x12.0x5.0;11.0x5.2x2.9;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r411;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3061;0;0;0;11.1;5.376;5.724;0.0;37.0x20.0x15.0;32.0x14.0x12.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r905;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3062;0;0;0;11.1;5.376;5.724;0.0;37.0x20.0x15.0;32.0x14.0x12.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r904;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3063;0;0;0;11.1;5.376;5.724;0.0;37.0x20.0x15.0;32.0x14.0x12.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r903;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3071;0;0;0;1.2;0.558;0.642;0.0;15.0x10.0x8.0;15.5x9.0x4.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1850;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3072;0;0;0;1.2;0.558;0.642;0.0;15.0x10.0x8.0;15.5x9.0x4.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1851;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3073;0;0;0;1.2;0.558;0.642;0.0;15.0x10.0x8.0;15.5x9.0x4.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1852;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3074;0;0;0;1.2;1.104;0.096;0.0;15.0x10.0x8.0;23.0x12.0x4.0;3;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1853;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3076;0;0;0;1.2;0.558;0.642;0.0;15.0x10.0x8.0;15.5x9.0x4.0;3;6;7;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1858;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3144;0;0;0;11.1;2.394;8.706;0.0;37.0x20.0x15.0;21.0x12.0x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r771;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3145;0;0;0;11.1;2.394;8.706;0.0;37.0x20.0x15.0;21.0x12.0x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r769;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3146;0;0;0;11.1;2.394;8.706;0.0;37.0x20.0x15.0;21.0x12.0x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r770;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3149;0;0;0;11.1;4.752;6.348;0.0;37.0x20.0x15.0;33.0x12.0x12.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2091;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3151;0;0;0;11.1;4.752;6.348;0.0;37.0x20.0x15.0;33.0x12.0x12.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2088;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3168;0;0;0;11.1;7.147;3.953;0.0;37.0x20.0x15.0;34.8x16.3x12.6;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r477;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3170;0;0;0;11.1;5.741;5.359;0.0;37.0x20.0x15.0;31.5x13.5x13.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r708;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3171;0;0;0;11.1;5.328;5.772;0.0;37.0x20.0x15.0;34.1x12.5x12.5;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r33;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3184;0;0;0;2.0;0.468;1.532;0.0;20.0x10.0x10.0;13.0x6.0x6.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2792;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3185;0;0;0;0.4;0.263;0.137;0.0;10.0x8.0x5.0;13.0x4.5x4.5;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r218;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3186;0;0;0;2.0;0.263;1.737;0.0;20.0x10.0x10.0;13.0x4.5x4.5;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r219;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3193;0;0;0;11.1;4.045;7.055;0.0;37.0x20.0x15.0;33.5x11.5x10.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1051;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3194;0;0;0;11.1;4.045;7.055;0.0;37.0x20.0x15.0;33.5x11.5x10.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1052;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3195;0;0;0;11.1;4.045;7.055;0.0;37.0x20.0x15.0;33.5x11.5x10.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1053;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3203;0;0;0;11.1;6.713;4.387;0.0;37.0x20.0x15.0;58.5x13.5x8.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r685;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3212;0;0;0;11.1;5.299;5.801;0.0;37.0x20.0x15.0;33.2x16.8x9.5;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r22;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3213;0;0;0;6.66;5.243;1.417;0.0;37.0x15.0x12.0;33.2x16.8x9.4;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r25;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3214;0;0;0;11.1;5.29;5.81;0.0;37.0x20.0x15.0;33.3x16.9x9.4;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r23;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3215;0;0;0;11.1;5.29;5.81;0.0;37.0x20.0x15.0;33.3x16.9x9.4;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r24;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3233;0;0;0;11.1;7.568;3.532;0.0;37.0x20.0x15.0;32.0x21.5x11.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1526;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3362;0;0;0;11.1;5.051;6.049;0.0;37.0x20.0x15.0;58.4x9.3x9.3;3;2;2;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r773;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3364;0;0;0;11.1;5.089;6.011;0.0;37.0x20.0x15.0;58.9x9.6x9.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r776;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3371;0;0;0;11.1;0.741;10.359;0.0;37.0x20.0x15.0;19.0x6.5x6.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r348;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3377;0;0;0;11.1;2.034;9.066;0.0;37.0x20.0x15.0;43.5x8.5x5.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r948;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3378;0;0;0;11.1;2.034;9.066;0.0;37.0x20.0x15.0;43.5x8.5x5.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r947;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3379;0;0;0;11.1;2.034;9.066;0.0;37.0x20.0x15.0;43.5x8.5x5.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r946;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3385;0;0;0;11.1;3.66;7.44;0.0;37.0x20.0x15.0;30.5x12.0x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r737;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3386;0;0;0;11.1;9.719;1.381;0.0;37.0x20.0x15.0;33.0x19.0x15.5;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1379;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3400;0;0;0;11.1;3.765;7.335;0.0;37.0x20.0x15.0;32.7x11.4x10.1;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1114;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3401;0;0;0;11.1;3.814;7.286;0.0;37.0x20.0x15.0;32.8x11.4x10.2;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1115;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3402;0;0;0;11.1;3.804;7.296;0.0;37.0x20.0x15.0;32.4x11.4x10.3;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1116;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3403;0;0;0;11.1;3.732;7.368;0.0;37.0x20.0x15.0;32.7x11.3x10.1;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1117;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3409;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3577;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3410;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3578;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3411;0;0;0;11.1;4.964;6.136;0.0;37.0x20.0x15.0;55.0x9.5x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3579;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3423;0;0;0;11.1;6.93;4.17;0.0;37.0x20.0x15.0;35.0x16.5x12.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r202;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3424;0;0;0;11.1;9.672;1.428;0.0;37.0x20.0x15.0;31.0x24.0x13.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r475;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3429;0;0;0;11.1;3.997;7.103;0.0;37.0x20.0x15.0;33.1x11.5x10.5;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r766;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3432;0;0;0;6.72;4.5;2.22;0.0;35.0x16.0x12.0;30.0x15.0x10.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1150;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3433;0;0;0;6.72;4.5;2.22;0.0;35.0x16.0x12.0;30.0x15.0x10.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1151;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3532;0;0;0;11.1;9.761;1.339;0.0;37.0x20.0x15.0;37.6x22.0x11.8;3;4;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r331;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3535;0;0;0;11.1;3.985;7.115;0.0;37.0x20.0x15.0;33.0x11.5x10.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r297;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3536;0;0;0;11.1;3.985;7.115;0.0;37.0x20.0x15.0;33.0x11.5x10.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r296;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3537;0;0;0;11.1;3.985;7.115;0.0;37.0x20.0x15.0;33.0x11.5x10.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r295;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3565;0;0;0;11.1;9.108;1.992;0.0;37.0x20.0x15.0;34.5x24.0x11.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1601;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3622;0;0;0;1.2;0.176;1.024;0.0;15.0x10.0x8.0;8.0x5.5x4.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1444;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3630;0;0;0;11.1;8.087;3.013;0.0;37.0x20.0x15.0;48.5x14.5x11.5;3;1;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4257;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3631;0;0;0;11.1;8.087;3.013;0.0;37.0x20.0x15.0;48.5x14.5x11.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4256;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3632;0;0;0;11.1;8.087;3.013;0.0;37.0x20.0x15.0;48.5x14.5x11.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4258;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3633;0;0;0;11.1;8.087;3.013;0.0;37.0x20.0x15.0;48.5x14.5x11.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4259;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3635;0;0;0;11.1;6.66;4.44;0.0;37.0x20.0x15.0;55.5x12.0x10.0;3;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1831;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3636;0;0;0;11.1;4.399;6.701;0.0;37.0x20.0x15.0;42.5x11.5x9.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r963;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3637;0;0;0;11.1;3.552;7.548;0.0;37.0x20.0x15.0;55.5x8.0x8.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1833;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3638;0;0;0;11.1;3.552;7.548;0.0;37.0x20.0x15.0;55.5x8.0x8.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1834;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3644;0;0;0;11.1;5.13;5.97;0.0;37.0x20.0x15.0;57.0x10.0x9.0;3;5;5;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1562;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3645;0;0;0;11.1;5.13;5.97;0.0;37.0x20.0x15.0;57.0x10.0x9.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1559;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3646;0;0;0;11.1;5.13;5.97;0.0;37.0x20.0x15.0;57.0x10.0x9.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1560;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3647;0;0;0;11.1;5.13;5.97;0.0;37.0x20.0x15.0;57.0x10.0x9.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1561;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
