external_code;наш_Д;наш_Ш;наш_В;внеш_Д;внеш_Ш;внеш_В;расхождение_по_сторонам;наш_объём_л;внеш_объём_л;разница_объёма_л;число_источников;группа;карточек_wb_acc1;src_file;src_locator;src_sha256
5493;15.0;10.0;10.0;9.3;6.8;2.5;5.7 / 3.2 / 7.5;1.5;0.158;1.342;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3124;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5494;37.0;15.0;12.0;30.5;20.5;10.0;6.5 / -5.5 / 2.0;6.66;6.253;0.407;1;Б;13;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r2030;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5495;36.0;33.0;32.0;19.0;6.5;6.0;17.0 / 26.5 / 26.0;38.016;0.741;37.275;2;Б;6;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3901;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5496;37.0;20.0;15.0;30.0;14.0;11.0;7.0 / 6.0 / 4.0;11.1;4.62;6.48;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3286;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5497;37.0;20.0;15.0;30.0;14.0;11.0;7.0 / 6.0 / 4.0;11.1;4.62;6.48;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3285;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5498;37.0;20.0;15.0;30.0;14.0;11.0;7.0 / 6.0 / 4.0;11.1;4.62;6.48;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3284;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5499;37.0;20.0;15.0;30.0;14.0;11.0;7.0 / 6.0 / 4.0;11.1;4.62;6.48;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3283;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5518;35.0;16.0;13.0;35.0;16.0;11.0;0.0 / 0.0 / 2.0;7.28;6.16;1.12;3;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r656;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5519;32.0;15.0;12.0;30.5;11.0;10.0;1.5 / 4.0 / 2.0;5.76;3.355;2.405;2;Б;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1803;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5521;37.0;14.0;11.0;32.0;16.0;10.0;5.0 / -2.0 / 1.0;5.698;5.12;0.578;2;Б;6;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1870;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5522;38.0;28.0;18.0;36.0;25.0;13.0;2.0 / 3.0 / 5.0;19.152;11.7;7.452;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1821;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5526;24.0;9.0;8.0;21.3;12.3;9.3;2.7 / -3.3 / -1.3;1.728;2.437;-0.709;3;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3279;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5527;33.0;16.0;8.0;33.0;14.5;11.0;0.0 / 1.5 / -3.0;4.224;5.263;-1.039;1;В;13;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1805;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5530;36.0;23.0;10.0;30.5;20.5;10.0;5.5 / 2.5 / 0.0;8.28;6.253;2.027;3;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1922;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5545;32.0;14.0;10.0;32.0;14.0;10.0;0.0 / 0.0 / 0.0;4.48;4.48;0.0;2;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3032;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5546;37.0;11.0;10.0;12.0;11.0;9.5;25.0 / 0.0 / 0.5;4.07;1.254;2.816;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1319;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5547;36.0;11.0;10.0;12.0;11.0;9.5;24.0 / 0.0 / 0.5;3.96;1.254;2.706;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1320;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5548;36.0;11.0;10.0;12.0;11.0;9.5;24.0 / 0.0 / 0.5;3.96;1.254;2.706;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1321;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5549;37.0;10.0;1.0;12.0;11.0;9.5;25.0 / -1.0 / -8.5;0.37;1.254;-0.884;1;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1322;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5550;36.0;12.0;12.0;33.0;16.0;10.0;3.0 / -4.0 / 2.0;5.184;5.28;-0.096;2;В;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1622;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5569;56.0;14.0;11.0;60.0;18.5;13.0;-4.0 / -4.5 / -2.0;8.624;14.43;-5.806;1;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1433;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5576;31.0;15.0;9.0;33.0;23.0;11.0;-2.0 / -8.0 / -2.0;4.185;8.349;-4.164;1;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1710;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5579;32.0;12.0;10.0;30.0;20.0;10.0;2.0 / -8.0 / 0.0;3.84;6.0;-2.16;2;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r667;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5584;28.0;19.0;7.0;32.5;16.0;14.7;-4.5 / 3.0 / -7.7;3.724;7.644;-3.92;3;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3280;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5592;20.0;15.0;12.0;47.5;8.0;3.2;-27.5 / 7.0 / 8.8;3.6;1.216;2.384;2;Б;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3120;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5593;13.0;6.0;4.0;10.0;6.0;4.0;3.0 / 0.0 / 0.0;0.312;0.24;0.072;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3140;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5594;13.0;6.0;4.0;10.0;6.0;4.0;3.0 / 0.0 / 0.0;0.312;0.24;0.072;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3141;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5596;32.0;20.0;15.0;33.0;16.5;10.5;-1.0 / 3.5 / 4.5;9.6;5.717;3.883;3;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3125;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5597;32.0;19.0;10.0;32.0;19.0;10.0;0.0 / 0.0 / 0.0;6.08;6.08;0.0;3;А;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1689;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5602;50.0;9.0;8.0;30.0;14.0;11.0;20.0 / -5.0 / -3.0;3.6;4.62;-1.02;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3289;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5603;50.0;9.0;8.0;30.0;14.0;11.0;20.0 / -5.0 / -3.0;3.6;4.62;-1.02;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3290;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5604;50.0;9.0;8.0;30.0;14.0;11.0;20.0 / -5.0 / -3.0;3.6;4.62;-1.02;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3287;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5605;50.0;9.0;8.0;30.0;14.0;11.0;20.0 / -5.0 / -3.0;3.6;4.62;-1.02;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3288;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5607;35.0;25.0;25.0;56.0;12.0;12.0;-21.0 / 13.0 / 13.0;21.875;8.064;13.811;2;Б;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1716;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5608;35.0;25.0;25.0;56.0;12.0;12.0;-21.0 / 13.0 / 13.0;21.875;8.064;13.811;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1717;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5609;34.0;14.0;10.0;49.5;8.5;7.5;-15.5 / 5.5 / 2.5;4.76;3.156;1.604;2;Б;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1722;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5610;34.0;14.0;10.0;49.5;8.5;7.5;-15.5 / 5.5 / 2.5;4.76;3.156;1.604;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1719;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5611;34.0;14.0;10.0;49.5;8.5;7.5;-15.5 / 5.5 / 2.5;4.76;3.156;1.604;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1720;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5612;34.0;14.0;10.0;49.5;8.5;7.5;-15.5 / 5.5 / 2.5;4.76;3.156;1.604;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1721;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5614;11.0;10.0;5.0;11.0;10.0;5.0;0.0 / 0.0 / 0.0;0.55;0.55;0.0;2;А;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1598;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5617;12.0;11.0;4.0;12.5;4.5;4.5;-0.5 / 6.5 / -0.5;0.528;0.253;0.275;1;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1617;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5618;30.0;13.0;12.0;32.2;14.8;11.7;-2.2 / -1.8 / 0.3;4.68;5.576;-0.896;4;В;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3489;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5619;30.0;15.0;12.0;32.0;14.0;12.0;-2.0 / 1.0 / 0.0;5.4;5.376;0.024;4;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3863;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5620;33.0;14.0;11.0;32.5;15.0;12.0;0.5 / -1.0 / -1.0;5.082;5.85;-0.768;4;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3272;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5621;33.0;14.0;13.0;32.5;15.0;12.0;0.5 / -1.0 / 1.0;6.006;5.85;0.156;4;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3269;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5622;33.0;14.0;11.0;32.5;15.0;12.0;0.5 / -1.0 / -1.0;5.082;5.85;-0.768;4;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3270;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5623;33.0;14.0;13.0;32.5;15.0;12.0;0.5 / -1.0 / 1.0;6.006;5.85;0.156;4;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3271;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5624;32.0;30.0;22.0;32.5;10.0;7.0;-0.5 / 20.0 / 15.0;21.12;2.275;18.845;1;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1773;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5625;30.0;10.0;10.0;32.0;14.0;12.0;-2.0 / -4.0 / -2.0;3.0;5.376;-2.376;4;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r759;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5626;34.0;13.0;13.0;34.0;13.0;13.0;0.0 / 0.0 / 0.0;5.746;5.746;0.0;4;А;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1774;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5627;33.0;13.0;11.0;32.0;14.0;12.0;1.0 / -1.0 / -1.0;4.719;5.376;-0.657;4;А;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r760;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5628;33.0;13.0;11.0;32.0;14.0;12.0;1.0 / -1.0 / -1.0;4.719;5.376;-0.657;4;А;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r761;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5630;18.0;13.0;7.0;21.0;12.0;10.0;-3.0 / 1.0 / -3.0;1.638;2.52;-0.882;4;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3882;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5632;18.0;13.0;7.0;21.0;12.0;10.0;-3.0 / 1.0 / -3.0;1.638;2.52;-0.882;4;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3883;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5633;18.0;13.0;7.0;21.0;12.0;10.0;-3.0 / 1.0 / -3.0;1.638;2.52;-0.882;4;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3884;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5635;33.0;25.0;22.0;30.0;17.0;13.0;3.0 / 8.0 / 9.0;18.15;6.63;11.52;1;Б;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1162;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5636;34.0;22.0;12.0;34.0;22.0;12.0;0.0 / 0.0 / 0.0;8.976;8.976;0.0;2;А;5;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1523;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5637;;;;36.0;12.0;12.0;нет карточек wb_acc1;;;;1;Г;0;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r847;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5638;31.0;15.0;9.0;33.0;16.0;10.0;-2.0 / -1.0 / -1.0;4.185;5.28;-1.095;2;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1623;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5639;31.0;15.0;9.0;33.0;16.0;10.0;-2.0 / -1.0 / -1.0;4.185;5.28;-1.095;2;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1624;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5640;31.0;15.0;9.0;33.0;16.0;10.0;-2.0 / -1.0 / -1.0;4.185;5.28;-1.095;2;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1625;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5693;14.0;4.0;4.0;12.5;12.5;4.6;1.5 / -8.5 / -0.6;0.224;0.719;-0.495;1;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1514;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5698;31.0;13.0;10.0;30.0;20.0;10.0;1.0 / -7.0 / 0.0;4.03;6.0;-1.97;3;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r668;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5704;33.0;15.0;9.0;32.0;16.0;10.0;1.0 / -1.0 / -1.0;4.455;5.12;-0.665;2;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1711;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5706;12.0;6.0;4.0;10.0;6.0;4.0;2.0 / 0.0 / 0.0;0.288;0.24;0.048;1;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3136;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5707;13.0;6.0;4.0;10.0;6.0;4.0;3.0 / 0.0 / 0.0;0.312;0.24;0.072;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3137;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5708;30.0;10.0;10.0;21.5;12.3;9.5;8.5 / -2.3 / 0.5;3.0;2.512;0.488;1;Б;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3292;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5710;32.0;14.0;12.0;32.0;14.0;12.0;0.0 / 0.0 / 0.0;5.376;5.376;0.0;2;А;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3418;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5711;32.0;14.0;10.0;31.5;14.0;11.0;0.5 / 0.0 / -1.0;4.48;4.851;-0.371;2;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3815;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5712;32.0;14.0;10.0;31.5;14.0;11.0;0.5 / 0.0 / -1.0;4.48;4.851;-0.371;2;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3817;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5713;32.0;14.0;10.0;31.5;14.0;11.0;0.5 / 0.0 / -1.0;4.48;4.851;-0.371;2;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3818;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5715;52.0;25.0;11.0;52.5;24.0;7.5;-0.5 / 1.0 / 3.5;14.3;9.45;4.85;2;Б;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1873;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5716;43.0;7.0;7.0;43.3;7.3;6.9;-0.3 / -0.3 / 0.1;2.107;2.181;-0.074;1;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3409;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5717;43.0;8.0;7.0;43.3;7.3;6.9;-0.3 / 0.7 / 0.1;2.408;2.181;0.227;1;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3410;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5718;44.0;8.0;7.0;43.3;7.3;6.9;0.7 / 0.7 / 0.1;2.464;2.181;0.283;1;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3411;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5719;14.0;11.0;8.0;26.0;9.5;9.0;-12.0 / 1.5 / -1.0;1.232;2.223;-0.991;4;В;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1827;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5720;14.0;11.0;7.0;18.0;12.5;6.5;-4.0 / -1.5 / 0.5;1.078;1.462;-0.384;4;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1829;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5721;14.0;11.0;7.0;18.0;12.5;6.5;-4.0 / -1.5 / 0.5;1.078;1.462;-0.384;4;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1830;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5722;14.0;11.0;7.0;18.0;12.5;6.5;-4.0 / -1.5 / 0.5;1.078;1.462;-0.384;4;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1828;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5724;35.0;25.0;9.0;51.0;26.0;12.0;-16.0 / -1.0 / -3.0;7.875;15.912;-8.037;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3400;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5725;34.0;16.0;9.0;32.0;15.0;11.0;2.0 / 1.0 / -2.0;4.896;5.28;-0.384;3;А;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3294;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5729;35.0;25.0;13.0;35.0;25.5;13.0;0.0 / -0.5 / 0.0;11.375;11.602;-0.227;2;А;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1435;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5731;41.0;35.0;21.0;35.5;28.0;15.0;5.5 / 7.0 / 6.0;30.135;14.91;15.225;1;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1914;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5742;31.0;15.0;9.0;33.0;19.0;16.0;-2.0 / -4.0 / -7.0;4.185;10.032;-5.847;3;В;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1373;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5749;34.0;19.0;11.0;32.5;16.5;9.3;1.5 / 2.5 / 1.7;7.106;4.987;2.119;2;Б;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r400;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5757;30.0;14.0;11.0;51.0;25.0;11.0;-21.0 / -11.0 / 0.0;4.62;14.025;-9.405;3;В;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4357;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5758;18.0;6.0;6.0;15.0;4.8;4.8;3.0 / 1.2 / 1.2;0.648;0.346;0.302;2;Б;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3970;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5759;18.0;6.0;6.0;15.0;4.8;4.8;3.0 / 1.2 / 1.2;0.648;0.346;0.302;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3971;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5760;18.0;6.0;6.0;15.0;4.8;4.8;3.0 / 1.2 / 1.2;0.648;0.346;0.302;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3972;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5761;18.0;6.0;6.0;15.0;4.8;4.8;3.0 / 1.2 / 1.2;0.648;0.346;0.302;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3973;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
